31.9,34.8,3.61,36.6,5600
6.0,40.1,7.46,42.1,21800
3.9,29.9,11.0,37.4,27200
9.0,62.3,1.81,23.8,125000
11.5,32.6,5.58,38.8,17800
10.0,29.2,5.08,21.1,23100
63.6,12.0,10.5,30.0,1350
18.9,29.2,6.47,53.1,5400
15.7,49.6,4.29,33.0,45400
66.8,24.9,5.66,40.3,2180
7.6,32.9,10.4,47.9,12700
14.4,93.8,3.4,108.0,20400
160.0,16.8,13.1,34.5,1220
2.8,200.0,3.96,174.0,72100
7.0,76.3,8.79,77.8,25200
3.2,64.3,9.41,62.9,28700
28.1,49.3,8.55,81.2,1780
53.7,28.6,8.94,27.4,12000
4.1,49.4,6.93,46.2,30400
3.8,25.5,9.54,26.8,32500
11.2,19.6,2.94,26.8,8560
20.7,26.9,4.47,57.1,9920
76.7,19.7,6.32,17.2,3370
24.1,52.5,7.01,38.4,14200
3.0,46.2,9.63,40.7,42900
4.5,64.0,11.5,53.3,55500
52.4,14.9,5.98,58.6,2110
71.9,18.7,6.01,29.1,2090
14.9,66.5,3.88,60.8,13500
62.6,2.2,9.12,27.8,1850
90.3,40.2,7.65,57.3,1210
17.4,12.4,5.07,60.3,4980
17.4,50.5,6.21,55.3,10400
19.1,20.4,6.74,25.5,18000
62.0,76.3,2.5,44.5,9940
81.0,17.1,9.01,28.6,1540
11.7,47.1,7.72,51.1,7820
8.6,77.7,3.66,63.6,57600
5.2,28.2,9.64,30.8,36200
7.3,12.4,17.9,15.8,49400
10.6,26.3,8.35,25.4,17100
36.3,31.7,5.81,28.5,4240
29.2,46.6,5.25,52.7,2950
17.1,28.5,4.91,17.6,16500
23.3,72.0,6.84,80.2,4490
56.3,30.0,5.18,34.4,4480
83.1,37.0,5.89,30.9,3280
