-1.27134,-0.107961,-0.392317,1.26756,0.618288,0.981451,0.977788,0.596102,1.53435,0.867763,0.00180105,-1.06341,-0.0172444,-0.161011,-0.162999,0.412881,-0.0641443,1.36971,-0.52239,0.757449,0.259378,-0.783659,-0.0536196,0.27085,1.26119,-0.486107,1.17518,-0.99335,-0.882659,0.575606,-1.41437,-1.6575,-0.299552,1.33636,0.355317,-0.591242,1.54635,0.194752,-0.76189,-1.33845,-1.15742,-1.40394,-1.30881,-1.72845,-1.10757,1.66812,-0.259462,0.55724,0.763644,0.542802,0.682062,0.83487,-1.17855,-0.245912,
-1.30713,1.7326,0.950465,-0.603656,0.511996,-0.31386,-1.35295,1.40849,-0.771198,-1.03353,1.60972,0.535439,0.517567,-1.02833,1.1138,1.69022,-0.288018,-1.49527,-0.632132,0.24412,1.05157,-1.04518,1.78322,0.106243,0.163002,0.719835,0.652918,-1.72751,1.17811,-1.48424,-1.43591,0.0238305,1.45001,0.442663,-1.63563,1.10799,-0.334103,-1.58944,1.20643,-0.771021,0.411795,-1.28762,-1.67318,1.5444,1.07728,1.51198,1.20928,1.12266,0.012104,-0.0109445,0.437587,-0.875423,0.197113,1.64943,
-0.405699,0.276079,0.194976,0.00732772,-1.27988,0.622437,-1.69824,-1.53795,-0.0359395,-1.29545,0.7884,0.127638,1.57383,-0.0343683,-0.62795,1.454,0.11721,1.62077,-0.990843,0.953392,-0.083283,-0.838023,-1.50877,0.972484,-1.0637,-0.685614,-1.51139,-0.337336,1.18326,-1.21062,0.849223,-1.0973,1.19405,-1.01248,-0.0117205,0.448725,-0.88607,-0.154544,-1.23737,0.314623,0.357798,-1.57463,-0.523575,-1.35735,-0.285771,-0.40183,1.37517,-1.65925,-0.31626,1.39146,0.666398,-1.22364,-1.12555,-0.872238,
0.646302,1.00402,-1.51005,-1.17128,0.61319,1.646,1.51602,1.40496,1.51295,1.72062,-0.280223,1.23591,-1.04223,0.229309,1.20893,0.5119,1.40365,0.741743,0.897927,0.14415,-1.16568,1.21374,-1.0959,-1.30641,1.5352,0.595913,1.55358,0.151816,-0.425981,0.392906,-0.902926,0.692538,0.721857,0.460583,-0.47456,0.539163,-0.431288,-1.6963,0.0596452,0.0267574,1.07857,0.0386302,1.67984,1.62436,-1.3791,0.548155,0.350168,0.569778,0.798732,-1.27529,0.413388,1.66489,-1.42433,1.07507,
1.36136,-0.171381,-0.264882,-0.0689782,-1.70866,0.427902,0.613717,-0.767934,0.903249,-0.37787,0.389476,-1.56494,-0.880502,-0.295473,-1.04749,-0.113743,0.640821,0.134378,1.64992,0.413232,-1.62882,-0.276501,1.3529,-1.43162,0.927,-0.341409,-0.846546,1.02661,1.30828,-1.77282,0.707191,-1.11431,0.501339,0.230558,1.47166,0.498759,1.03423,-0.949306,-0.505463,0.505739,0.981377,-1.15514,0.89151,1.06433,-1.55499,-1.18069,-1.62377,0.653742,0.701044,1.53111,1.34333,-1.54962,1.54548,-1.27881,
0.4594,0.34121,0.481275,0.114564,0.796999,0.923722,0.260117,-0.40106,1.14621,-1.42159,1.50181,-0.4003,-1.14997,0.313525,1.19138,1.04907,-1.50647,-0.858812,-0.500066,-1.0312,0.497966,-1.33656,-0.481493,-1.03001,-1.08854,-0.716994,1.6967,0.76833,-0.249591,-0.429131,1.39219,-1.17623,-0.0505822,0.0803854,-0.613295,0.946073,-0.944358,0.417591,-0.776141,0.167942,-0.380081,-0.0679995,-0.30936,-1.24131,-1.47687,1.48699,-0.531477,-0.71098,-0.436345,-1.62172,-1.06212,-1.50505,-0.244785,-1.14651,
1.48295,-0.938499,0.908846,-1.21677,-1.47622,0.015408,-0.60353,-1.70732,-0.750744,-1.00095,0.505091,-1.09399,1.70004,0.125918,0.980293,0.0854536,-1.55655,1.23292,0.280796,0.693044,0.0918254,1.65633,-0.217917,1.12482,-0.184134,-1.41982,1.19317,-0.134527,-1.65083,0.945181,0.799543,1.57245,1.42208,0.884369,0.625175,0.659743,1.08413,0.898853,0.925302,-0.250622,0.292148,1.48854,-1.46462,0.787421,-0.95525,0.199205,-0.460484,-0.824442,1.5524,0.637959,0.539245,-1.73715,0.272902,-0.065367,
-0.916395,-1.26414,1.29211,-1.31688,-1.63667,-1.17409,0.393243,0.96415,0.574391,1.0387,1.7398,-0.267429,-1.46571,1.29613,1.63299,-0.563707,-1.09474,-0.477657,-1.32287,1.39253,-0.488019,0.506158,-0.00179647,-0.384067,1.66011,0.409022,0.108495,0.187218,1.03503,-1.21406,1.55885,1.32426,0.486645,-1.3002,-1.57853,0.737024,-1.60106,0.226632,-0.471366,1.40619,0.339835,-0.923366,1.401,-0.587293,-1.2703,1.66823,0.169246,-1.46877,1.27438,-1.74919,-0.585481,1.3565,-0.264334,-0.304677,
1.50009,-0.360355,-0.456572,0.972964,-1.24983,-1.40541,1.29187,0.53148,0.817564,1.26204,-0.204146,-1.61013,-1.72052,-1.30251,1.28998,1.62958,-0.0407025,0.915699,0.744786,-0.389593,-1.04552,-1.70302,0.365634,-0.0657887,-0.586561,0.908741,-1.35597,-1.41817,-0.0437864,1.3435,0.928414,-1.47101,-0.586351,-1.02988,1.26028,0.786644,-1.11115,-0.241818,-0.588863,-1.58749,-0.749504,-0.0335209,-1.01546,0.249541,1.02654,0.259515,-0.505345,1.09,0.00954603,0.876641,1.15978,1.0184,-0.46401,-1.31717,
1.00556,1.61494,-1.33789,-0.140503,0.0869379,1.28087,-1.54676,0.870854,-1.3211,1.30277,-1.42332,-1.66274,0.201502,0.820521,1.06513,-0.479345,-1.43945,0.70383,-0.751009,0.206972,0.523984,1.16063,-0.203444,1.59605,-0.677725,-0.99219,0.337675,-1.34273,0.798129,1.22926,0.362093,-0.549573,-0.311432,0.800165,0.039671,0.892621,0.187668,0.455929,0.888247,0.425391,-1.62371,-0.639343,0.799985,0.982994,0.867003,-0.413291,-1.22003,0.245927,-1.59943,-0.406268,-0.864418,1.02768,0.148813,0.735021,
-0.303624,1.46322,-0.476308,1.25375,1.0802,0.184656,-0.640673,-1.2786,1.23158,1.28926,-1.14494,0.775192,-1.26087,0.969665,-0.104656,-0.730319,-0.100267,-1.00346,-1.51547,1.65351,1.18782,-1.10038,1.36695,0.198242,-1.16505,0.140821,-0.448025,-0.963239,-0.254005,0.0662869,0.24044,-1.10745,-1.49,-0.471934,-0.92355,1.60503,1.39602,-1.05522,-0.925414,-0.303254,1.08509,-1.16706,-1.42126,0.263571,-0.772037,-1.06235,1.2225,-0.695281,0.372785,-0.463342,-1.17242,0.769549,-0.883011,0.395823,
0.204162,0.31014,1.26766,0.473037,-0.466394,-0.197366,-0.639484,1.30406,0.365762,-0.451923,-0.75994,1.11546,0.695695,0.179917,-0.0793216,0.978629,-1.09922,1.60239,-1.56894,1.67971,1.49755,-0.145376,1.39547,1.56139,-1.47016,1.72416,-1.3184,-0.205225,0.120624,1.07322,0.603375,0.842464,1.63801,1.18142,0.436739,-0.521629,-1.09333,1.14732,1.1737,0.421861,-0.0618767,1.1429,1.55222,0.637627,-0.250955,-1.62321,1.15013,1.17966,-0.939825,-0.111348,0.27878,-0.113045,-1.03867,1.4929,
0.184437,1.68455,-1.59468,1.66026,0.993653,-0.637117,0.228588,0.639111,-1.31035,-1.3186,-1.64716,0.344532,0.927908,0.359059,1.17876,-0.788635,0.771137,0.386395,0.40071,-0.271206,0.316593,0.830766,0.253052,0.7527,1.24654,-0.477944,1.29347,0.139406,0.704418,0.807948,0.259549,-0.556546,-0.408351,0.773651,0.380487,1.61466,-0.0069084,1.55095,0.0150948,-1.65808,1.01848,-1.24697,1.49392,-1.37876,0.14275,0.1991,-1.51469,-0.286413,-0.680246,0.242743,-1.14304,-0.985103,-0.314411,-0.658326,
-0.957679,-1.69388,1.26884,0.527557,1.05439,0.782148,1.53049,0.186643,0.720398,-0.573991,0.717143,-1.03366,1.51192,0.246133,-1.63437,1.66765,0.937897,-0.750486,-0.345472,-0.0634747,0.578284,1.46516,0.488751,0.516003,-0.069943,-0.160239,-0.298486,-0.0759219,1.69499,-1.15219,-1.42073,0.416559,1.23074,-0.638648,-1.17215,-1.49281,-0.964069,-1.66178,1.0049,-1.55323,-0.0694689,-1.70552,0.956544,0.167577,0.697376,1.2379,-1.65572,-0.22099,-1.60605,1.12582,0.257495,1.41308,-0.46474,-0.0205225,
1.44145,-0.00556893,0.421526,1.48692,1.10579,-1.68784,-0.0469474,-0.188465,1.48843,1.68011,-1.7347,0.76538,-0.559658,-1.56126,1.08804,0.140393,-1.39683,1.53644,0.563197,0.036074,-1.24751,0.46683,-1.19465,-0.496897,0.568082,1.52952,0.330183,-1.38288,-0.39415,1.6026,1.01302,-0.710595,-0.039327,1.03115,0.114326,0.755255,-0.84728,0.267301,-0.433042,-1.63566,-0.741699,-0.650624,-1.18088,1.21085,0.570422,0.128773,-1.02123,0.234128,-1.53534,-0.102747,-0.75066,1.31014,0.949182,0.0676763,
-1.1449,-1.32318,-0.770757,0.0876732,-0.40364,-0.811133,-0.214087,0.051944,0.389872,0.492669,-0.239397,-0.152195,1.38506,0.62906,-0.371139,0.46413,1.27546,0.98165,-1.52398,-0.344973,-0.678565,-1.29996,-1.66221,1.35976,0.490612,0.728742,0.456923,1.58366,1.71779,0.933582,0.716109,-1.57128,0.191299,-1.3423,-0.941207,1.65392,-0.234929,1.48677,1.50065,-0.292042,0.257396,-1.23346,0.895455,-0.671576,-1.28336,-1.15333,1.42331,1.16006,0.091132,-0.103795,0.0479118,0.733621,-1.57957,0.0944563,
0.55393,-1.55583,-0.540668,1.6898,1.45418,0.987047,-0.11378,0.949706,1.39596,-1.30574,0.955557,-1.54719,0.914007,-0.588725,-0.28925,-1.61685,-0.901133,1.02456,0.96562,-0.0410616,-0.713544,-1.41406,1.53412,-0.196358,0.380027,0.629304,-0.982384,0.070113,0.323276,0.90954,-1.30301,1.67853,0.105427,0.901973,0.153029,1.49304,1.48639,-0.858222,1.386,-1.08287,-1.50235,0.116099,0.188504,-0.0710361,-1.36329,0.439719,-0.964841,1.20895,-0.197136,0.637643,1.7357,0.917048,-0.947096,-0.596907,
-0.85,-0.726141,1.4897,0.887092,1.48455,-1.04464,-1.67319,-1.74102,-0.446204,-1.62747,0.22821,-0.819582,-0.32006,-1.72336,1.03422,-0.496428,0.845621,0.851022,-1.52803,-0.349708,-0.0707603,0.189117,1.20467,-0.521753,-1.58977,0.100222,0.345062,-1.05369,0.210342,1.32124,-0.825753,0.134984,-0.0824731,1.43786,-0.338784,1.14425,-1.05591,-0.55807,1.14056,0.895961,0.254296,1.3767,-0.548569,1.62626,-1.07658,1.59955,1.53197,-0.27198,0.256114,1.38076,1.0551,-1.37577,1.19464,0.777954,
-1.33612,0.426515,0.408869,0.893893,0.502758,1.05618,-1.75546,0.508688,-0.179966,-0.64022,-0.90438,-1.36318,1.25006,1.53945,0.47477,0.581076,1.42155,0.572778,1.54413,-0.662357,-0.816537,0.364621,-1.51303,-0.639226,-1.38983,-0.357731,1.0371,-0.108194,0.78983,0.918948,0.0177319,-0.277506,-0.591873,-1.63543,1.30923,-0.361578,-1.67864,1.10009,0.933431,0.477398,-0.273692,-1.02914,-1.14457,-1.5082,1.59656,1.37824,0.0728619,-1.18021,0.231691,0.486776,-1.54189,0.526379,0.574922,1.12299,
0.375864,0.172624,0.070009,-1.59618,-1.62859,0.339911,1.23141,-1.1271,1.18796,0.307908,-1.58201,-0.684101,-0.652958,-1.17544,0.287654,1.26746,-0.885149,1.38298,-0.481794,0.554979,-1.67221,1.65223,-0.41339,-1.16656,-0.919054,1.62758,-0.416661,0.697958,0.12924,-0.789511,1.01344,0.64309,-0.568321,1.35068,-0.33667,1.49501,0.326264,1.47628,0.411081,1.08292,-0.695294,0.710641,-0.533185,0.954723,1.52151,-1.58758,1.60286,-0.946334,1.23908,1.1085,-0.0527733,0.657867,1.47492,-1.28466,
-1.08681,-0.336654,0.329813,-1.22697,-0.25052,-0.176121,-0.783518,-0.790721,-1.06081,0.143297,0.311253,0.20613,-1.49786,-0.847045,0.288285,-0.327282,0.806726,1.07012,0.428848,1.20164,-0.0324354,-1.10627,0.482046,0.326851,-0.838187,1.72574,-1.52124,0.0260748,-1.35961,-1.08091,-0.127695,-1.56917,-0.735899,-0.453905,-1.14625,-0.781231,0.750747,-0.990295,-1.69289,-0.5715,-0.292191,0.283279,0.210926,-1.41896,0.54155,1.45673,-0.317337,1.04291,-0.184339,1.30659,-1.06925,1.39201,-1.47377,0.0635328,
-1.59459,-0.778457,-0.583468,1.55462,0.0729195,-0.6508,0.840237,-1.11277,0.70704,0.292155,-1.20655,0.508718,-0.921558,0.714132,1.49623,-0.771234,-0.861281,1.70307,-0.291796,0.265167,-1.61953,-0.277659,-0.500753,-0.773509,-0.548783,-0.449642,-0.829419,-0.547479,-1.26117,-1.40314,0.486925,-0.572077,-1.47822,-0.973243,0.885622,-1.64706,-0.881144,-0.749133,0.617572,0.767757,-1.05285,-0.553677,-1.65203,-1.6755,0.0841566,0.892873,-0.549359,-0.376805,-1.68049,-1.71897,0.821099,0.293114,-1.34372,0.0944563,
1.54158,1.06306,0.98361,0.701105,-1.63868,1.23496,0.668997,0.05708,0.0308552,0.624703,-1.05568,1.58735,-1.31572,0.190846,0.827448,-1.62065,1.07183,1.71858,0.58531,1.47019,0.335596,-0.754953,1.55157,1.63431,1.08045,-0.650632,0.636219,-0.779967,-0.912494,-1.01684,0.620043,-0.636634,0.554279,1.33986,-1.34832,-1.19415,1.45808,-0.271789,0.574184,-1.67479,1.03773,1.18153,1.26228,-0.0475112,-0.358058,-1.22789,-0.0584396,-1.01882,0.304426,1.65732,1.13537,-1.10521,-0.295907,-1.17499,
0.0267428,1.42254,-0.74984,1.66717,0.879822,-0.873939,0.390002,1.41223,0.291769,-0.18807,-0.262864,-0.996084,0.587407,1.2777,0.0486102,0.599742,-1.25852,1.63627,-0.532253,0.174563,0.772934,-1.20511,1.1321,1.45887,-0.977847,-0.0726774,0.343778,1.34027,0.787413,0.0857258,1.46183,-0.136453,1.70825,-0.169579,1.3472,-0.204532,0.981495,-1.74269,0.578404,-0.0980215,0.63505,0.52186,-0.00521566,-0.716196,-1.04962,-0.0461659,-0.105522,1.46337,0.110754,1.20136,1.26252,-1.11385,-0.422089,-0.870964,
0.969665,0.627238,-1.04215,-1.6253,0.0369219,-1.314,0.832139,-0.37003,0.955848,-0.603889,-0.338299,0.352986,1.67463,0.335274,1.11148,-0.0112439,0.336821,0.528172,0.197838,-0.588483,-0.717753,-1.472,-1.30531,-0.156754,-1.22119,1.57118,-0.907135,-1.28412,-0.764786,0.420187,-0.216545,-0.388022,-0.826252,1.47243,1.6031,0.341197,1.63316,0.771545,-0.132701,0.19161,1.63596,1.38585,-1.23673,1.1119,-0.102346,-0.800764,-1.47364,-1.45676,0.887248,0.991734,-0.995571,-0.93316,1.45443,0.23398,
-0.0789977,-0.913195,0.809084,-1.15014,1.49528,0.180716,0.163376,-1.66901,1.06022,0.301479,1.19322,-0.230584,-0.805017,-1.13279,1.35158,1.29741,-1.54824,0.126204,-1.5815,0.10511,-0.602563,0.12771,-0.79125,-0.265255,0.383212,-0.822045,1.47373,1.42909,0.925772,0.020926,0.740631,-1.23159,-0.87565,1.48388,-1.03553,-1.08756,-1.27701,-0.23705,-1.32404,-1.14889,1.36074,1.18376,-1.37353,-1.4909,-0.623112,-0.803034,0.589491,1.03101,-0.296743,1.38223,-1.43937,-0.821374,-0.923258,0.68667,
-1.68869,-1.52187,-1.57988,-0.0741844,0.540774,-0.484351,0.00800725,-1.23474,0.794395,-1.01263,1.39788,-0.983245,-0.503615,-0.596224,0.132914,-0.375895,-1.40002,-0.656815,-0.621127,-0.55165,0.271143,-0.0774466,0.236985,0.0661219,1.14286,0.674888,-1.08301,-0.537333,0.656094,0.776177,-0.938272,1.3792,0.98677,-0.461964,0.19501,-0.829506,1.29328,-0.242665,-0.91887,-0.358583,-0.0511838,-0.770019,-0.905465,-0.729068,-1.10089,-0.470194,1.16547,-0.905141,-0.135175,0.36654,1.68082,-1.29243,-1.09241,-1.38688,
-0.239708,-1.19944,0.677681,-1.59884,1.2142,-0.900367,-1.32067,-0.833839,1.24849,-0.646759,0.621029,0.513413,0.567637,1.72866,-1.68746,1.02925,-0.15088,0.181214,0.353055,-1.38668,-0.523755,-1.48188,-0.672924,1.38864,1.02527,-1.24714,0.185993,-1.15342,1.06907,0.866272,0.600084,-1.20433,1.06024,-1.52981,-0.252497,-1.37534,-0.364611,-0.935008,0.100287,-1.2091,-1.68231,0.687868,-1.41827,1.23184,0.377551,-1.64211,-0.248881,-1.14798,0.676408,-0.533531,-1.23864,0.229267,-1.45506,1.33436,
0.219791,-0.302488,0.152713,-0.156975,0.685718,-0.877464,-0.721004,-0.377308,-0.187585,-1.68266,1.11339,0.891257,1.69298,0.688096,1.50453,-0.0440419,-1.15942,-1.46511,-1.6113,-0.0379031,-0.613791,-0.652427,-1.0029,-1.3256,-0.889656,0.304499,-1.22366,0.144803,-1.42433,-0.994575,1.023,0.298858,0.963738,-0.505127,-1.51825,-0.497803,1.40367,-0.290536,0.0459193,-0.809121,0.739515,-1.29944,-0.497844,0.452075,-1.61974,1.67143,-1.57299,1.67808,-1.73776,-1.33613,0.563982,1.41224,0.348174,1.45709,
-1.34172,1.10139,-0.362926,0.722254,0.852109,-0.761904,0.340016,-0.741507,-0.896751,-0.120018,-0.158604,-0.365231,-1.00888,1.25574,1.43862,1.30637,-0.132766,-0.313577,-0.441511,-1.20904,-0.162416,-0.83813,0.515567,0.415859,0.748389,-0.448051,-1.11897,-0.16745,1.65559,1.4916,-0.727665,1.6145,-0.920777,0.403315,0.857071,1.0707,0.358448,0.608019,-1.59999,-1.08401,-0.208042,0.334888,1.17664,1.36085,1.51292,-0.420935,0.044507,-1.17358,-1.04316,0.889127,-1.60919,-1.35186,0.190837,-1.4652,
-1.73245,-0.725074,1.43242,0.268663,0.659915,0.320011,1.62874,-1.33124,-0.490873,-1.36072,-0.340227,-0.336317,1.36779,-1.66636,1.16562,-0.802871,-0.156529,-1.03288,0.455738,0.633801,0.21112,0.85106,1.14934,0.353873,0.892615,0.691637,-0.0161048,0.140591,0.847506,1.24013,-1.40301,-0.0987306,1.29525,-1.39565,-0.251759,0.0631526,1.63022,-0.980235,-0.729585,1.64807,-0.766612,1.6637,1.34516,1.04038,-0.497856,-0.499214,-1.24617,1.34906,-0.719067,1.0507,0.313783,0.558303,-1.31978,-1.46169,
1.51561,0.822087,1.06631,-0.857128,-0.0125583,-1.26975,0.0317632,-0.268176,0.769557,0.851582,-0.477168,0.896582,-0.588115,0.539058,0.166133,-1.39593,1.31457,-0.340337,-1.47674,1.66361,-0.525481,0.99933,-0.0307398,-1.55012,-1.62171,-1.61361,-1.01439,0.810639,0.888897,-1.39394,0.521955,-0.201219,-1.01832,-0.910564,-1.17226,-0.90285,-0.138061,1.15198,1.02242,-0.804553,1.24291,0.977745,1.50064,-1.28773,-0.88169,-0.617666,0.714865,-1.67568,-0.8897,0.719899,-1.67909,0.163418,0.379534,-0.769481,
-1.49564,0.0562484,-0.312509,-0.476445,1.51715,-0.614523,-1.27543,0.145131,-0.67539,-1.41549,-0.37473,0.712563,-0.895165,0.376631,-0.632049,-1.48525,1.14951,0.896052,-0.769284,0.11963,-0.250294,-1.30533,-0.447016,-1.03506,-1.0324,-0.00165358,1.67208,0.197906,-0.579466,1.36033,1.74048,-0.661675,-1.10065,-0.34552,-1.09443,1.13047,1.07071,-1.1517,1.0048,0.847792,1.04724,-1.37127,1.07967,-1.40218,-1.63142,-0.16255,0.245633,1.63551,-0.648359,-0.58431,0.000919753,0.881859,1.00135,0.423344,
-0.32863,-1.2525,-0.128545,-1.30912,-1.08036,-1.29047,-0.648232,-0.578663,-0.171406,1.53436,-1.47303,0.792204,-0.595282,-1.63133,1.2965,1.4443,0.219291,-0.808576,-1.29879,0.24854,-1.76862,-0.886816,-1.12804,-1.59127,0.277085,1.32927,0.97619,-1.24613,0.634872,1.39628,0.514421,-1.15679,0.564909,0.503111,-0.709207,0.474312,-1.5542,-0.312035,1.27241,0.542071,0.420561,0.669565,1.37057,0.278866,-1.53419,-0.639455,-1.49438,0.925653,-1.72251,0.25187,-0.84292,0.109369,-1.12387,0.500599,
-1.3331,1.67622,1.39187,0.184494,0.89129,1.15806,-0.408433,-0.620925,-1.43371,-0.708058,0.565203,0.826128,-0.91917,1.65195,-0.247096,-1.31357,-0.483119,-1.00972,0.818501,0.902355,1.36012,0.161252,1.02984,-1.32694,0.474269,-0.614802,-1.51118,1.36077,-1.029,-0.457978,1.4614,-0.542178,0.748328,1.00134,-0.4808,-0.37111,1.1073,-1.50323,-1.26408,-0.610532,0.883326,-0.263803,0.671092,0.976558,-1.3704,-0.362483,-0.111762,1.30766,0.794679,0.773511,-0.730567,0.0501553,1.58019,-0.600942,
