-1.01399,-1.15669,-1.18569,-1.70473,-0.0157744,0.238913,-0.198645,-1.47335,1.07597,
0.909483,0.772613,-1.40019,-1.58554,-1.1101,0.925073,-0.148588,0.591545,-0.806897,
-0.40903,-0.672495,0.0485855,-0.746684,0.59358,-1.72575,0.274923,-0.138276,1.60282,
0.226323,-1.05966,-0.758651,0.556988,-0.341721,1.0083,-1.36544,0.533054,-0.407871,
0.653232,1.59486,-1.68342,-0.690152,0.378778,-0.0446583,-1.13607,-1.26087,-1.73764,
-0.305602,0.941373,1.0475,-0.572972,-0.589012,-1.48792,-0.073662,0.694202,1.18824,
-1.33536,-0.181045,1.44785,-1.42113,1.66578,-0.925972,-1.2665,1.14504,0.902117,
-0.187607,-0.382683,1.03063,0.365633,0.305575,0.692963,0.821714,1.49696,0.257705,
-0.0569477,-1.33548,-0.99401,-1.1744,0.558209,1.24221,1.28739,1.6981,-1.07006,
0.770065,-0.732593,-0.751493,-0.537151,0.394273,1.60477,-0.847895,0.990839,-0.402472,
-1.41842,-1.22137,0.990533,-0.814517,-1.49236,0.523116,0.1271,1.18417,0.0295685,
1.06621,0.382567,1.59064,0.0894275,0.836169,1.2547,-0.291074,0.844337,-1.63712,
-0.0975819,-1.39409,1.26128,1.27856,-1.52602,-1.527,1.57673,-1.49281,-0.721502,
0.651437,0.225332,-0.358307,-0.373902,-0.951825,-0.00283158,-0.540722,0.7219,-1.63257,
1.47655,-0.942986,-1.47138,1.26493,0.0428933,-1.74142,-1.38924,-1.24462,0.840109,
0.0636859,1.57405,-0.83915,0.757536,-0.90395,1.01613,0.748495,0.488996,1.00105,
-0.325549,-0.0296819,-1.45737,0.499297,-1.47558,1.07236,0.386032,0.961108,0.730167,
0.025794,0.724257,-1.34485,1.70354,0.625642,-0.921736,-1.43396,1.24897,-0.326814,
-1.16829,-0.987925,-1.05917,-0.582164,-0.0474089,-1.69684,0.239276,0.424303,0.0201515,
-1.50411,0.639609,1.64577,-0.358478,1.47951,0.350942,0.389341,-0.40957,-0.189786,
-1.6657,-0.377986,-1.60946,0.860874,-0.046446,-0.563091,1.25227,-1.18805,-1.66876,
1.3251,-1.17494,-1.10857,-1.18064,-0.61295,-0.674804,-1.53397,-0.210029,-0.726793,
-0.0574768,1.77099,0.861959,0.735347,-0.793446,-0.786409,1.43798,1.23465,-0.0113829,
-0.0245475,1.51363,-1.16115,0.497393,-0.454357,-1.57973,0.388274,-1.38652,-0.620557,
-0.512459,0.0236929,-1.0829,0.834987,0.905846,-0.554195,-0.424062,0.590798,-0.0127559,
0.549803,-1.44266,1.30936,-0.767921,0.141747,-0.965044,-1.29617,-1.20794,0.318229,
1.54399,1.21774,0.449033,-1.14947,1.4078,1.66809,-0.878637,-0.924777,-0.889538,
-0.433304,-0.620191,0.143097,0.0916469,0.180647,1.27556,0.624579,0.464188,0.234107,
1.60985,-0.57888,0.0774293,-0.777959,-0.576613,-1.41264,1.11747,-0.899541,1.65837,
1.11951,-0.423568,0.317085,-0.578785,-0.0647214,-1.28356,-0.971171,-0.483887,-0.219944,
-1.4334,-0.532979,-0.184833,-0.285147,1.63276,-0.805256,0.654785,0.349127,1.63668,
-1.35995,0.391318,1.30936,-0.406236,1.73556,-0.203173,-0.619704,-0.822228,-1.07863,
-1.12343,-0.421004,-0.0301768,-0.504925,-1.06318,0.531905,0.608782,-1.21788,1.40706,
-0.287764,0.627864,0.318925,0.918777,-1.72137,1.17867,-0.702954,-0.786404,0.486053,
-0.616732,0.406799,1.38177,-0.765491,1.70596,-0.841684,0.105861,0.847438,-0.62934,
-0.66697,1.25414,0.121922,1.12345,-0.584096,-0.885734,0.321672,0.943039,0.101628,
1.66842,1.00723,-1.526,-0.186563,-0.463441,0.163306,-0.282964,-1.3678,1.69625,
-0.465178,-1.43593,0.190864,0.882957,1.00929,-0.382443,0.226042,-0.984767,-0.541512,
0.265688,-0.905197,1.24308,1.5946,-0.946481,-0.0522811,0.897172,1.0674,0.15115,
0.342942,-1.25874,1.6425,-0.0487789,-0.101805,-0.999244,-0.813636,1.36104,-0.851444,
1.20996,-0.65691,-1.30281,-0.455899,0.0854287,1.20165,-1.54304,1.29624,-0.388083,
0.984627,1.38586,1.09404,-1.06409,-1.36497,-0.216198,-0.132364,-0.137958,-1.39279,
-0.00343844,-0.965935,-0.338567,-0.819696,-0.41567,1.24178,-1.15198,1.33538,-0.328613,
0.210069,-0.486761,-1.12729,-1.57424,-1.11672,-0.0600115,-1.62512,-1.23681,-0.490616,
1.65238,-1.70151,-1.62972,-0.540112,-0.538248,-1.57126,0.818402,1.58411,1.09406,
0.937239,-1.4196,0.861855,-1.26771,-0.190717,-0.863074,-0.104616,0.607158,-1.12,
-1.01969,0.161499,1.56742,-0.536625,1.74262,1.0533,-1.27952,0.932772,-0.53474,
-1.31076,-1.12424,0.163964,0.18949,-0.388956,0.284973,1.4652,-0.976533,-0.943502,
-0.900321,0.371787,-1.46565,-1.24784,0.983325,0.529154,0.180678,0.504928,-0.0958203,
-0.960688,1.66724,0.202933,-1.68983,-0.76192,0.298633,-0.914071,0.147985,-0.353903,
1.54821,0.0701248,-1.63064,-1.01443,-1.32212,0.912259,-0.758456,-0.854734,-1.21439,
-1.08871,0.287884,-1.26159,0.369542,1.53508,0.225253,0.877213,0.583955,-0.719283,
-0.236579,1.22702,1.5487,0.653246,1.2989,1.26942,-0.728358,1.57031,-0.979374,
0.737979,0.284789,0.714362,-0.37348,-0.813217,-0.942595,-1.41849,0.194713,-0.910702,
0.384316,0.264936,1.14498,0.195937,1.7065,0.645949,-1.26596,1.41055,0.79334,
0.933653,-1.22159,-0.778805,-0.446918,-1.33965,-1.20382,1.63747,-0.774105,-0.704783,
1.70378,1.40539,-1.05344,-1.35742,-0.687757,-0.683273,-1.2347,0.424836,1.32252,
1.59402,-0.801763,-0.160999,0.165085,-1.09674,-0.0503763,-0.188506,0.0251176,0.0531665,
-0.188661,0.512153,-0.787599,-1.02743,-1.05794,0.648385,-1.70506,0.452531,-1.07651,
-0.24576,0.0851754,-0.099424,-1.6258,0.787971,-0.350359,0.0400069,1.30565,0.762547,
1.2184,-1.68539,1.61233,0.0432548,-0.576935,-1.29224,-1.21644,1.63939,-1.29142,
1.40246,-0.952168,-0.372833,0.48408,1.09244,-0.330239,-1.32456,0.854817,-0.225235,
1.52626,1.06509,1.29503,0.49993,-0.656336,0.0353936,-1.30354,-1.35123,1.18221,
-0.861163,-1.32492,-1.30793,0.520534,1.60882,1.4075,-1.37313,0.890214,-0.417711,
0.210069,0.139404,-1.15368,0.123981,-0.87456,0.0548758,-0.142079,0.142425,0.93534,
1.54219,-1.22511,0.92149,0.976999,-1.21931,-1.72691,-1.16639,0.660305,-0.84393,
-0.848181,-0.67826,-0.239041,1.71875,-0.980252,1.63813,-0.575303,-0.529337,-0.700976,
-0.996149,0.449069,-1.38842,-1.70103,1.43847,-1.27096,0.765037,0.617852,0.854606,
-0.487975,0.136522,-0.657082,1.59703,-1.71902,1.24623,-1.34783,-0.330119,1.56208,
-0.505283,1.46997,-0.175217,0.940226,-1.28867,-0.756018,-1.25476,0.588657,-0.391679,
-1.43003,0.700347,-1.60517,1.48238,-0.972986,-1.64686,-0.470814,-0.794638,-0.570401,
-1.17209,-0.70025,0.293047,-0.269931,1.53444,1.14183,-0.20793,0.179531,-1.7169,
-0.539057,-1.57,0.429293,-0.445755,-0.902773,0.375295,-0.0236053,-1.30011,-1.43237,
-0.337895,0.143031,1.64148,0.919941,-0.914528,-0.59454,-0.218712,0.286786,-1.15259,
-0.265918,-1.19512,1.15971,0.872708,-0.954602,0.377096,1.70289,1.40435,0.531765,
-0.956465,0.322896,0.928958,-1.39947,0.744585,-1.3887,0.438866,0.71388,-0.392102,
-0.388029,-0.726507,-1.63309,-0.969737,-0.891231,-1.15977,-1.57517,-1.26793,1.69943,
-0.908233,-1.38491,-1.23223,0.656418,-1.20029,-0.86085,0.544208,-0.219118,-1.25015,
-1.57324,0.633415,-1.49582,-0.587555,1.62121,1.51138,-1.71883,1.17284,-1.03101,
1.3823,-1.15274,0.574229,-1.6203,-1.02407,-1.1278,0.0649811,1.57021,1.09237,
1.59433,0.941908,0.0231168,-0.912997,-1.28012,0.817382,0.130408,0.419916,-1.5058,
-1.63836,-1.44106,1.45593,0.525288,1.51894,-0.80621,0.240237,-0.745555,-1.49353,
-1.00533,-0.56618,-0.499768,1.56237,0.384657,-0.421092,0.0357368,0.289673,-0.919589,
0.499143,1.09114,-1.67595,-1.64704,-0.288821,-0.427764,-1.10779,-0.813352,-0.412208,
0.0864825,0.658609,1.24062,0.219605,1.09415,0.109304,-0.502405,0.366559,-1.73605,
-0.30676,0.893339,0.897453,-1.2079,0.688585,0.672315,0.718289,0.338114,0.053905,
-0.306867,-1.05784,-1.10867,1.15282,0.939725,0.367672,-0.982807,0.269567,0.786461,
-1.02464,-0.892497,-0.583337,0.942868,-1.4463,-0.568913,1.74676,-0.419836,0.677472,
0.490909,0.241236,-0.53567,0.139301,1.43559,-0.850576,-1.10523,-0.356104,1.1639,
1.04426,1.52687,0.47174,-0.49531,-0.128519,-1.23686,-1.4568,0.262833,-0.978843,
0.462839,-1.39644,1.07359,-0.311246,-1.19089,-1.2987,-0.232908,-0.679791,-0.554316,
-0.0169498,-0.184245,-0.987669,0.507326,-0.945627,1.67974,0.0531358,1.63501,0.47018,
-0.127765,-0.106855,-0.748322,0.112147,-0.524034,-0.883403,0.155064,-1.69737,1.2348,
0.125426,1.67503,1.30884,-0.895984,-1.51437,0.686398,-1.31112,0.00758053,-1.42813,
1.6889,1.53733,0.144324,-1.52362,1.65082,1.37065,-0.338785,-0.1278,0.237283,
-0.664649,-0.203675,0.568809,-1.26485,0.776646,-0.519464,1.51536,1.2293,0.0964444,
0.862835,0.802074,1.1366,0.754154,0.698096,-0.998082,-0.0900992,0.948599,-1.17481,
-0.199005,-1.24678,0.925274,1.20027,0.828048,-0.566477,-0.752371,0.271922,-1.4238,
-1.19372,0.318947,1.17342,-0.261794,-0.88108,-1.21494,0.243864,0.0747363,-0.930912,
0.374502,-1.34936,1.04792,0.00331422,0.857007,0.687033,-1.70122,1.41986,-0.728277,
-1.44174,0.476183,-0.493018,-0.920922,1.58873,1.56803,1.5413,0.645228,-0.469664,
1.14864,-0.942878,-1.66695,-0.102773,-0.526493,-0.303661,-0.273252,-0.60034,0.961372,
0.0934474,-1.16032,-1.41052,1.67522,-0.899033,-1.34794,0.26233,0.463225,1.63329,
0.793494,-1.43198,0.871779,0.656629,-0.461732,-1.63182,0.60398,1.63522,0.242151,
-0.267395,1.4767,0.0756898,0.32062,1.48966,1.58645,-1.16532,1.25646,-0.677167,
-0.150247,0.74539,0.70178,-1.57656,1.43858,-0.193434,-0.184022,-1.38171,1.00962,
-0.107715,0.835057,0.186875,-1.5959,-1.31303,0.786356,-0.197791,-0.808538,1.40262,
-0.94644,-1.04749,1.03073,1.7439,-1.59484,-0.0267618,-1.53024,0.154401,-0.31835,
0.56025,-0.00875871,-1.18672,0.927443,1.32455,-0.600046,0.0769348,-0.059789,-1.10878,
-0.149296,-1.17259,1.51035,-0.0106352,-0.826898,-1.67598,-0.772543,0.687145,-1.48041,
0.306426,-1.14206,-0.759164,0.893208,1.59792,-1.40003,1.20445,0.0273636,-1.40962,
0.61914,0.211561,-1.66296,0.312906,-0.688503,0.743155,-0.322669,0.341748,-0.143651,
-0.530822,-0.610796,-0.0442904,1.26461,0.253423,1.31792,-1.28379,0.416069,-1.68071,
1.17523,-0.852466,-0.995445,-0.455158,0.29446,-1.5109,0.46576,0.314158,-1.40157,
-0.219059,-0.78148,-0.00593478,-0.198504,-0.544873,0.874246,1.19175,-0.504525,1.67393,
-0.954463,1.07566,1.55576,-0.814835,-0.270545,0.364921,-0.400582,-1.15158,-0.710393,
-1.02338,1.214,1.54881,0.95724,-0.444206,1.31453,1.29913,-0.257616,1.25279,
0.0356119,-1.37082,1.43803,-0.0855481,0.617199,-0.627471,0.648913,1.48712,1.32834,
0.115715,1.24304,-0.998102,0.601156,0.603949,-0.241083,-1.64294,-1.60926,-0.115927,
-1.39995,0.0494185,-1.03196,0.698048,-0.486097,0.522377,-0.608177,-1.18516,1.17692,
0.507059,1.26267,-0.671198,0.785113,0.283346,-0.780798,1.31407,1.70836,0.490921,
-0.375997,-0.782015,0.766526,1.34988,0.386685,-1.01344,-1.28176,0.512307,-1.38179,
-1.26612,1.35074,0.786471,-0.04487,-0.641804,0.0397342,-0.0509296,0.541288,0.823602,
1.57787,-0.641859,0.647568,0.101476,0.807955,-0.934972,-1.68478,-1.74977,-0.215499,
1.3784,-0.826209,1.08412,-1.31103,0.482226,1.29536,-0.836477,-0.427534,-1.58051,
0.565106,-1.20376,-1.30772,-1.63425,0.794813,1.65867,0.661402,1.44424,-1.715,
0.463786,-0.239005,0.452,-0.894187,0.89858,0.921152,-0.35362,-1.50596,0.261939,
-0.674886,1.00275,-1.13762,-0.507251,-1.43016,-1.74746,-0.355222,0.127453,0.417062,
1.41344,0.205052,-1.6065,0.334988,-0.465045,-0.589773,-1.13703,-1.22441,-0.449561,
0.534815,-1.47212,-0.303791,-1.31832,0.146663,-0.584586,0.123256,-0.807792,0.0613145,
-1.63551,-0.11561,1.65631,-0.582798,1.69303,0.260408,1.1878,0.10425,-0.928794,
0.798031,0.279987,0.0475633,-0.883409,-0.522003,1.16015,1.42133,1.3789,-1.48358,
0.696079,0.131397,-1.50779,0.635602,1.41379,-0.398327,1.25045,1.33645,0.846669,
-0.304969,1.38255,1.32674,1.19023,0.294138,-0.51565,0.965054,0.493165,-0.951123,
-0.644702,-0.805926,-0.761313,-0.34527,-1.34948,-0.757395,0.0954005,1.09488,0.231569,
-0.662747,1.36312,-1.42555,0.763772,0.16184,-0.177338,1.00828,0.322392,1.21395,
-0.612091,-1.59594,-0.520022,1.68547,-0.113024,-0.907333,1.24533,1.53128,0.310719,
-0.0525142,-0.672817,0.285479,-0.288949,0.682069,-1.73644,-0.307298,0.517122,0.259505,
-0.78106,0.107487,1.60445,-0.992349,0.414685,1.0982,-1.64476,-0.385189,0.317491,
1.40267,0.83399,-1.16166,0.871123,1.03067,-1.40141,-1.30172,0.726711,-0.43771,
-1.58443,-0.978852,1.5663,-0.727874,0.498362,-0.0912489,-1.55062,-1.33647,0.976292,
1.57375,0.885015,1.00567,1.38465,1.12877,1.62605,1.30809,-0.690485,-1.59342,
0.0303347,1.19959,-1.29831,1.19826,-1.55124,-0.797952,-0.729743,-0.0904797,-1.45628,
0.656081,-1.25895,-0.53741,1.12767,0.65984,-0.00378574,1.35484,-0.513615,-0.959905,
1.57016,-1.22116,1.24952,-0.0393754,-0.669695,-0.214928,0.648808,-0.563125,-0.426597,
-0.90169,-1.38928,-1.65825,-1.64112,1.19439,-1.15046,0.494046,0.36474,0.207021,
-1.20892,0.774106,0.967722,-0.551312,0.886506,0.201108,1.38867,-0.48175,-0.357291,
0.387166,0.563499,-0.782894,0.344499,1.48122,-0.0861658,0.84103,-0.812925,-0.779915,
0.538297,-0.696087,0.794757,0.909374,1.38664,-0.057895,1.53148,1.72098,-0.58204,
0.692071,1.63671,1.50574,-0.657292,-0.253446,0.445184,1.6871,-1.55194,-1.71881,
-1.18074,1.09872,1.4543,-0.028175,-0.746639,1.17539,1.67621,1.71884,-1.02223,
-1.2047,-0.30124,-1.22057,-1.14683,-0.250242,-0.660189,1.66404,0.996077,-1.01366,
-1.26285,0.566595,0.0168761,1.34164,-1.39757,1.64459,-0.386495,-1.19992,-1.34242,
0.32648,1.35832,0.48207,0.818926,0.0872461,-1.39845,-0.543712,0.575721,1.64864,
0.343156,-0.143469,-0.0867382,1.43272,-0.952252,1.17772,-1.1413,-1.42309,-1.02202,
-1.37747,-1.70354,0.957902,-0.0361001,1.04317,-0.339239,-0.855796,1.63693,1.40833,
0.141572,1.77644,-0.617499,-1.39535,0.825376,-0.10544,1.21641,-0.603759,0.357277,
-0.378107,-1.08901,-0.961996,1.0292,-0.261784,-1.31607,-0.262683,-0.329905,0.702866,
1.09724,-0.905411,1.38433,-1.56346,-1.70534,0.852855,0.104046,1.36222,0.224479,
0.608378,0.0884842,0.263794,1.66507,-0.756685,-0.967795,0.0243181,-1.05962,1.03936,
1.68352,-1.15551,1.54686,-0.344951,1.2553,1.69075,1.04553,0.943571,-0.974929,
1.68436,0.982793,-1.20042,-1.15454,1.76453,1.32353,-0.157555,0.864334,-0.600136,
1.41059,0.734502,0.703007,-0.802367,-0.462373,1.0874,0.99035,0.617529,-1.06276,
0.761409,1.55985,1.31979,1.17776,-1.22027,-1.40279,0.816377,1.70045,0.560124,
-1.58823,0.814242,0.119368,0.901556,1.20091,0.867574,-1.3759,-0.996421,0.463301,
1.24774,0.686468,1.53387,1.00595,-1.28108,0.262632,0.801007,-1.05085,-0.520878,
-0.37072,1.43325,-0.464992,0.801493,-1.08893,-0.501355,1.38238,-0.784053,0.070624,
-0.663169,-0.94256,0.0136016,-1.37432,0.574454,1.31125,-1.68564,-0.733043,1.39574,
-1.50791,-1.51994,-0.247326,-1.59494,0.154997,-0.596126,-1.33278,-1.66914,-1.66093,
0.625051,0.438929,1.25095,0.604324,1.10494,0.402088,1.4272,-0.0724066,0.105754,
0.0284326,1.33345,0.323426,-1.22798,-0.759893,-0.818069,-0.816626,0.694097,1.486,
0.0126043,-0.296329,0.401367,1.65662,-0.0505079,-1.72374,0.032215,-1.26397,1.3568,
-1.55604,-1.45974,-0.629877,-1.31948,-0.992326,0.275973,1.19005,-0.145869,-0.966888,
-0.297789,-0.867838,-0.251114,-1.21614,-1.59057,-0.224775,-1.29382,-0.812925,-1.69648,
-1.69472,1.01545,0.294787,-1.40634,1.31568,0.766766,0.105966,1.59009,0.0182446,
0.237507,1.24762,1.26773,-0.0337735,0.983538,1.6808,0.576551,1.07157,-0.590081,
-1.30496,0.535854,-0.614942,-1.38573,-0.564003,-0.713875,-0.618316,-0.836664,0.824978,
-0.147712,0.542576,0.45691,1.36383,1.64099,-1.12028,-0.145279,-1.25681,1.55912,
1.39244,1.18795,0.291308,-1.43275,-0.720138,-0.85746,-0.585228,-0.281036,-0.826154,
-0.338424,-1.32577,-1.46401,1.58181,1.02778,1.27588,0.131583,-0.508268,-0.978951,
-0.526707,-1.5557,1.59463,1.68969,1.76933,1.56697,1.53095,-1.20088,1.63509,
1.12985,0.243051,0.79353,0.0262413,-0.602581,-1.55781,0.698438,0.591117,-0.174443,
-1.73324,0.419394,1.30393,1.66994,0.804538,1.00925,1.76555,0.539897,-0.0659813,
-0.0461822,0.194909,1.11675,-0.553531,-1.1071,0.634829,-0.411577,1.1013,-0.225127,
-1.67361,-0.394747,-1.07911,0.947414,-1.62626,-0.0217863,0.607502,-0.145551,0.327438,
1.49766,0.966994,1.57663,1.36151,0.909589,0.46848,-1.32531,-0.948943,-1.54358,
0.742309,-1.55058,0.120695,1.5628,-0.0523253,1.34015,0.120696,-1.49088,-0.527227,
-1.28987,-1.48973,-0.867484,1.71167,1.4295,-0.279943,-0.464837,0.927853,-0.0818543,
-1.54422,-0.560734,0.769392,-0.663842,-0.126488,0.0826191,-1.28486,-0.284778,-0.0853458,
1.65344,-0.302733,0.0754854,-0.857521,1.58873,1.41343,-1.39821,0.249893,0.354524,
-1.702,0.382672,0.536383,0.415081,0.409554,0.837818,0.847542,-0.333647,0.0679785,
-0.826232,-1.10769,-0.58088,1.20206,1.47107,0.200581,0.591918,0.44772,-0.466807,
0.738612,-0.925372,0.683165,1.34249,0.207257,1.15813,-0.471668,-0.00985139,-1.52771,
0.00141692,-0.0708848,-1.35119,1.59788,-0.999701,-0.737278,-0.917806,0.519259,0.723711,
1.26167,1.32277,1.26353,0.226685,-0.435122,-0.999987,-1.50547,-0.721708,1.00761,
0.427796,1.00884,0.204364,0.149127,-0.0880183,0.66395,0.829076,-0.242752,-0.752083,
-1.00227,0.848506,-0.903591,1.54473,-1.62423,0.585487,-1.01226,-1.09983,0.375581,
-1.37282,-0.625633,-1.09077,-1.331,-0.156092,-0.109569,1.61953,0.907537,0.600437,
-0.890821,-0.785219,0.451078,1.08245,-0.523607,-0.229751,1.34065,-1.69299,0.0372935,
0.158248,1.05911,-0.243237,0.281843,-0.631863,-0.818069,1.74473,-0.585795,1.52653,
-0.188136,-1.16042,1.27079,0.925117,0.389892,0.464243,-0.718859,0.207226,-1.00773,
1.36299,-0.440752,-0.0473604,-1.66849,-1.21087,-0.621541,-1.16148,0.101149,-1.46887,
1.28468,1.46357,1.41481,-0.0464523,0.789575,-0.912204,0.719782,0.558398,1.42495,
-1.14412,-1.41106,1.40018,1.66011,0.169106,1.60265,1.05161,0.67089,-0.954507,
-0.0325671,0.834417,-0.681528,0.414766,0.21495,0.519518,-0.556197,-1.06197,1.58536,
0.593072,1.5764,0.758445,-0.346429,-0.687862,0.525129,1.37512,0.902295,1.24517,
1.13344,-0.358025,-0.846108,-0.755558,0.189944,-1.75021,-0.792397,0.693456,1.71107,
-0.487024,1.0985,-0.920674,-0.0262708,-0.331993,0.979605,1.2369,1.58069,-1.19376,
1.63518,0.948099,-0.835162,-0.957584,-0.211769,1.26212,1.59285,0.509956,-0.982654,
-0.405337,-0.534795,-1.51618,0.513032,1.3549,-1.40575,0.372477,0.590048,-1.17778,
-0.772826,0.279773,-0.708736,1.38792,-0.148931,-1.47702,1.16251,-0.432026,-1.23862,
-1.40121,0.320549,-0.277196,1.45734,1.1058,-0.623657,1.6523,-1.27723,0.610069,
-1.62717,-1.23792,0.80386,1.55762,0.372902,1.46299,0.120056,-1.52521,-0.448292,
1.35655,-1.56114,-0.481663,1.12725,1.43772,1.46976,-1.4076,0.313517,0.679906,
-0.70011,-1.39868,-1.262,-1.31304,0.528819,0.0982916,0.268628,1.01768,-1.3401,
0.41471,0.725537,-0.447704,0.13201,1.49917,-0.708369,-0.399515,-0.964343,-0.648597,
1.66315,1.68976,-0.596941,0.580549,0.812126,0.0255467,-0.146346,-0.975569,1.60388,
0.294713,-0.520493,1.50421,0.909163,0.0844657,-1.55146,0.0836601,0.33961,1.59795,
-1.05071,0.693194,-0.171329,0.491687,0.735288,-1.00708,0.474087,-1.47795,0.17919,
-1.2657,0.676755,0.749651,-1.15306,-0.193175,1.24306,-0.346898,-1.0562,-0.89959,
-0.412302,1.49826,-0.597041,0.46823,1.48154,0.196452,-0.965303,-0.0482402,0.468381,
1.18262,-1.49475,0.057484,1.74105,-0.841216,-1.6458,0.486681,-1.21585,-1.62156,
-1.01304,-1.54204,0.635395,-0.425043,1.66631,1.5243,0.050254,0.473386,0.711121,
-0.668343,-0.200898,-0.96087,1.51968,-1.65383,0.681104,0.706443,-1.65963,0.944442,
0.345791,1.61034,-1.43742,-0.522361,0.478377,-1.56003,0.607075,1.7028,0.957246,
