0.44734,0.382977,0.408124,0.639424,0.287362,0.503983,0.277615,0.919736,0.509445,0.0192877,0.398724,0.249733,0.549364,0.497543,0.489517,0.21366,0.874203,0.53856,0.610401,0.427046,0.982177,0.773461,0.775353,0.536576,0.402844,0.86462,1.04469,0.220222,0.697073,0.50557,0.449263,0.187231,0.456801,0.421247,0.142308,0.178076,0.305399,0.367687,0.247566,0.964507,0.897366,0.132298,0.935209,0.349437,0.918516,0.533647,0.406598,0.16715,0.0858486,0.421613,0.894498,0.28312,0.147679,0.677297,0.662709,0.594104,0.883602,0.213019,0.00643941,0.0279855,0.104312,0.972442,0.252174,0.544084,0.651936,0.930357,0.7575,0.132847,0.399701,0.0928678,0.911374,0.816034,0.252174,0.497391,0.133885,0.646535,0.145146,0.21247,0.876583,0.388045,0.0456862,0.337992,0.622028,0.117862,0.952055,0.00503555,0.884182,0.0208441,0.893765,0.376019,0.208136,0.59566,0.931669,0.644459,0.170415,0.0514542,0.15772,0.0352489,0.378643,0.628773,0.695303,0.804498,0.471725,0.599292,0.698935,0.23954,0.119846,0.265999,0.354381,0.658986,0.0243843,0.796296,0.878689,0.412702,0.918058,0.0562151,0.520157,0.881802,0.564714,0.941923,0.558336,0.478591,0.759606,0.0482192,0.303995
0.59386,0.680837,0.620411,0.785424,0.39201,0.956908,0.910294,0.647084,0.170995,0.739433,0.101505,0.174017,0.873409,0.572649,0.183538,0.863643,0.348094,0.90701,0.927213,0.119388,0.3502,0.0991241,0.540666,0.251167,0.541154,0.412061,0.997006,0.475021,0.48851,0.014893,0.741356,0.913266,0.666189,0.983154,0.276345,0.594409,0.454299,0.298441,0.576678,0.453322,0.139225,0.848781,0.381848,0.331065,0.913633,0.428266,0.337626,0.974975,0.876308,0.737449,0.996033,0.0385449,0.0324107,0.382916,0.815271,0.0816675,0.293374,0.877682,0.159825,0.57036,0.476791,0.640889,0.300516,0.876949,0.306528,0.997986,0.414319,0.279977,0.412702,0.180639,0.58449,0.964324,0.331706,0.326884,0.800531,0.0209662,0.50618,0.480819,0.958159,0.382975,0.284982,0.592914,0.859432,0.146794,0.923276,0.519822,0.212531,0.92938,0.582354,0.0245369,0.632038,0.511032,0.329936,0.776238,0.63863,0.514115,0.139836,0.350322,0.659383,0.467147,0.892239,0.228523,0.0274667,0.805017,0.373455,0.798791,0.982482,0.868709,0.276131,0.355235,0.670095,0.651103,0.199164,0.0983612,0.142338,0.0691244,0.647725,0.134892,0.357494,0.419294,0.0330821,0.477706,0.179998,0.922056,0.672933
0.228065,0.883297,0.742058,0.51796,0.0194098,0.778619,0.732689,0.466018,0.487533,0.0860927,0.22129,0.974822,0.0544755,0.42317,0.0526139,0.802362,0.423688,0.688528,0.64333,0.988006,0.57973,0.0620746,0.618702,0.85226,0.788507,0.00500504,0.843623,0.996979,0.597125,0.259774,0.630512,0.305185,0.833949,0.850032,0.32371,0.941221,0.6086,0.0806909,0.715018,0.350566,0.31193,0.53798,0.835932,0.260109,0.616108,0.0892972,0.999207,0.677908,0.474441,0.883389,0.798791,0.893246,0.121586,0.350078,0.109928,0.476608,0.0734275,0.200598,0.0892056,0.279916,0.127049,0.427442,0.174291,0.436171,0.36082,0.304178,0.08417,0.359661,0.134373,0.385846,0.819147,0.745994,0.0885952,0.50856,0.660634,0.571947,0.145604,0.789758,0.171453,0.608046,0.508713,0.628132,0.195532,0.856197,0.662618,0.703635,0.85818,0.674337,0.373119,0.977416,0.565844,0.651845,0.687368,0.691885,0.00625629,0.171758,0.933775,0.3708,0.148473,0.898404,0.721854,0.819025,0.242714,0.777276,0.942564,0.122776,0.82046,0.0352489,0.767998,0.649495,0.694418,0.511425,0.65154,0.047792,0.958678,0.00189215,0.327769,0.247688,0.988372,0.570421,0.812586,0.460341,0.440077,0.23777,0.403088
0.134983,0.627918,0.8511,0.167699,0.781426,0.849666,0.663088,0.802545,0.540239,0.0399792,0.802118,0.0852992,0.395001,0.596637,0.653829,0.991852,0.485672,0.0735191,0.994995,0.654195,0.108341,0.180914,0.199805,0.360698,0.715476,0.785241,1.04038,0.555986,0.915647,0.909207,0.478835,0.840846,0.473739,0.731712,0.0828272,0.97235,0.310923,0.588031,0.610096,0.863857,0.504624,0.969634,0.216132,0.584918,0.28843,0.524125,0.212683,0.36137,0.0522782,0.0555437,0.0678121,0.575335,0.342265,0.524125,0.405805,0.765099,0.860836,0.046205,0.00708029,0.625233,0.466597,0.89462,0.808527,0.006592,0.174413,0.498215,0.903104,0.916288,0.155492,0.442274,0.540025,0.517563,0.737236,0.468215,0.124882,0.130039,0.40318,0.473739,0.219428,0.587723,0.793329,0.512803,0.541704,0.448256,0.703757,0.795648,0.965941,0.574389,0.0868862,0.688681,0.522629,0.552538,0.0513627,0.714652,0.398602,0.483535,0.862087,0.552446,0.936827,0.62447,0.940153,0.0373547,0.636586,0.388684,0.863002,0.160772,0.153417,0.345744,0.364238,0.0704367,0.299081,0.857897,0.333811,0.0702536,0.0415662,0.898007,0.817804,0.620533,0.505173,0.413587,0.0186163,0.337596,0.970428,0.962859,0.294961
0.393323,0.917722,0.353587,0.0995819,0.65801,0.294961,0.493092,0.523667,0.157933,0.151158,0.865719,0.0137028,0.192175,0.543199,0.539018,0.89227,0.591052,0.0591754,0.441328,0.0130314,0.716117,0.818537,0.69985,0.761101,0.460189,0.471847,0.852061,0.0526444,0.247353,0.201056,0.450514,0.335276,0.0329295,0.71926,0.853328,0.587664,0.303507,0.270821,0.433607,0.319834,0.0768761,0.631458,0.974853,0.573107,0.902158,0.107944,0.791711,0.919919,0.859615,0.53853,0.730186,0.464064,0.560869,0.292489,0.167394,0.840571,0.148686,0.270547,0.0118412,0.215613,0.29722,0.904569,0.703269,0.286813,0.211707,0.157628,0.212531,0.282876,0.628803,0.524186,0.0418409,0.963836,0.816279,0.0298166,0.224708,0.620899,0.573168,0.231452,0.325785,0.358837,0.229865,0.2172,0.441023,0.684744,0.647938,0.606464,0.197607,0.330271,0.220161,0.549852,0.75399,0.429487,0.870663,0.72927,0.79989,0.92993,0.0546892,0.35786,0.556261,0.310251,0.758904,0.179968,0.775262,0.580554,0.501053,0.471267,0.740349,0.282083,0.330271,0.0386364,0.266213,0.565731,0.826838,0.220222,0.698874,0.800073,0.102298,0.885372,0.915433,0.355296,0.799585,0.434736,0.324351,0.8193,0.0926237
0.957945,0.23838,0.102847,0.890591,0.754814,0.682455,0.689292,0.335795,0.129185,0.535356,0.877316,0.553758,0.433851,0.876522,0.375103,0.826991,0.427839,0.191443,0.0940886,0.844142,0.276437,0.372051,0.902707,0.700217,0.551164,0.716422,1.14953,0.896451,0.229835,0.928892,0.293527,0.340251,0.696463,0.119999,0.643849,0.345439,0.741325,0.806726,0.619892,0.631916,0.560961,0.912046,0.121311,0.325907,0.758171,0.765343,0.454054,0.959929,0.34196,0.102206,0.33021,0.47264,0.727622,0.0644856,0.868282,0.209021,0.736686,0.200323,0.592822,0.920377,0.596942,0.464003,0.434797,0.764061,0.942442,0.216132,0.731346,0.303842,0.81344,0.223579,0.225898,0.50969,0.656453,0.659413,0.0680868,0.757866,0.32429,0.103,0.813898,0.434287,0.0760216,0.539933,0.425367,0.917173,0.576861,0.362041,0.270943,0.612018,0.898404,0.367443,0.12534,0.916562,0.518387,0.760491,0.169408,0.238227,0.320841,0.151708,0.990387,0.390759,0.596088,0.558061,0.581561,0.594165,0.0406201,0.402539,0.342631,0.474593,0.757286,0.514542,0.0795618,0.78523,0.255013,0.129643,0.00448622,0.802759,0.449202,0.889706,0.735801,0.534196,0.661306,0.84283,0.298135,0.510056,0.619129
0.914579,0.922575,0.347972,0.567797,0.141697,0.753563,0.866174,0.97055,0.786737,0.820826,0.87347,0.142857,0.041261,0.136326,0.217505,0.487381,0.878231,0.493332,0.173376,0.187933,0.0517289,0.466231,0.385876,0.209601,0.097232,0.410779,1.18581,0.298746,0.331339,0.463912,0.0660421,0.982971,0.851955,0.54387,0.729545,0.571032,0.538224,0.350108,0.0412,0.153081,0.0505692,0.363323,0.552141,0.600452,0.830653,0.845515,0.594592,0.565722,0.101321,0.839839,0.282052,0.482742,0.866787,0.170751,0.509354,0.566576,0.912412,0.444075,0.952483,0.813562,0.804865,0.0466628,0.0686972,0.0013123,0.892026,0.146764,0.0965606,0.68865,0.303018,0.693869,0.0558489,0.215644,0.948332,0.418653,0.747581,0.703696,0.519547,0.833094,0.754021,0.388607,0.489578,0.230354,0.438704,0.954436,0.112583,0.685018,0.946409,0.866024,0.423994,0.0526444,0.203131,0.0364696,0.240394,0.970367,0.916196,0.493423,0.159703,0.856258,0.574084,0.0456252,0.561113,0.909818,0.446577,0.283242,0.604999,0.111759,0.584735,0.577563,0.232978,0.224097,0.820795,0.516667,0.168004,0.790002,0.768303,0.727989,0.914212,0.133915,0.822047,0.232978,0.756981,0.361583,0.157994,0.0925321,0.762993
0.584979,0.782556,0.844142,0.455306,0.878384,0.128178,0.307432,0.36021,0.466994,0.376324,0.377636,0.692618,0.0258797,0.74105,0.661184,0.494736,0.88641,0.0927152,0.283029,0.465102,0.0360118,0.957976,0.558885,0.958434,0.118564,0.519608,0.853801,0.985687,0.434126,0.616779,0.616535,0.214118,0.938963,0.744865,0.310923,0.967223,0.245582,0.0554216,0.484512,0.224738,0.622852,0.356365,0.734245,0.622639,0.995819,0.111789,0.313242,0.453169,0.945738,0.442061,0.130955,0.664815,0.710196,0.123753,0.753105,0.862331,0.182958,0.589801,0.401532,0.306619,0.914121,0.929258,0.954466,0.915036,0.109897,0.887478,0.946318,0.260994,0.632954,0.866115,0.567736,0.574267,0.0019837,0.923002,0.66567,0.740806,0.392102,0.77224,0.743278,0.548272,0.634602,0.784204,0.960021,0.458907,0.216987,0.985534,0.131504,0.0636616,0.28309,0.0590228,0.729759,0.628224,0.632984,0.343852,0.882839,0.319681,0.722922,0.835383,0.375256,0.961638,0.665456,0.185156,0.647633,0.033723,0.229377,0.701132,0.79693,0.672048,0.839808,0.347301,0.576281,0.87618,0.57796,0.744133,0.395123,0.472335,0.181433,0.168188,0.319163,0.187536,0.0440077,0.552324,0.0702536,0.575396,0.215735
0.977844,0.411878,0.0297861,0.325816,0.688711,0.87463,0.485781,0.287576,0.867367,0.795953,0.130833,0.757866,0.738701,0.783532,0.848842,0.859981,0.558763,0.476272,0.0303354,0.748405,0.614978,0.544359,0.978393,0.608997,0.225867,0.689199,0.939766,0.658773,0.741386,0.643452,0.542161,0.146001,0.542558,0.171056,0.920103,0.35023,0.0417493,0.0671407,0.588946,0.582293,0.682608,0.158147,0.00796533,0.184179,0.93994,0.301767,0.667623,0.529221,0.319834,0.386853,0.0896329,0.0219123,0.359691,0.333628,0.827021,0.098117,0.628101,0.0934782,0.463912,0.224799,0.724906,0.649068,0.615894,0.900296,0.281198,0.0143132,0.929655,0.654103,0.95941,0.234413,0.0831324,0.0470595,0.453017,0.385754,0.785638,0.671194,0.486984,0.576006,0.777581,0.433716,0.817347,0.94409,0.830714,0.137364,0.231483,0.660146,0.748009,0.319773,0.54799,0.925626,0.363689,0.414014,0.616749,0.973205,0.54326,0.16834,0.318827,0.0667135,0.183447,0.362377,0.566607,0.501419,0.212195,0.806879,0.303659,0.603717,0.588794,0.343852,0.504868,0.731223,0.303629,0.869131,0.176305,0.272897,0.378521,0.219733,0.355358,0.648885,0.86639,0.398968,0.110599,0.310617,0.851497,0.35139,0.541917
0.0121464,0.555651,0.844478,0.743736,0.559648,0.621448,0.486015,0.782159,0.643178,0.81341,0.342875,0.921964,0.838191,0.55858,0.936399,0.0432752,0.626362,0.190161,0.703726,0.932524,0.395642,0.947722,0.985992,0.282296,0.440199,0.976959,1.13686,0.691488,0.96054,0.329875,0.990783,0.665212,0.0632344,0.964782,0.926664,0.614856,0.761345,0.746086,0.804254,0.858058,0.973998,0.444594,0.495804,0.618671,0.526597,0.737327,0.779931,0.0267953,0.150914,0.207495,0.341411,0.1189,0.484848,0.344646,0.771325,0.83755,0.072573,0.544481,0.567003,0.0315867,0.364574,0.109043,0.131962,0.456191,0.71749,0.246559,0.776086,0.772759,0.394299,0.0715354,0.715384,0.548845,0.564165,0.604724,0.0721458,0.25837,0.30253,0.773156,0.875057,0.513397,0.591113,0.410016,0.0587786,0.904538,0.31782,0.25486,0.464492,0.320109,0.276833,0.953459,0.839473,0.627186,0.168645,0.057741,0.837275,0.830805,0.599902,0.0260323,0.0177007,0.842372,0.0835292,0.222785,0.846858,0.479507,0.038728,0.91879,0.697012,0.466079,0.791009,0.290994,0.846767,0.804159,0.571947,0.422712,0.480911,0.914396,0.519578,0.303415,0.690542,0.355083,0.67803,0.828852,0.472915,0.103244,0.997742
0.494736,0.550066,0.603412,0.016419,0.452651,0.131321,0.656882,0.270699,0.9841,0.828181,0.984771,0.339885,0.612781,0.609607,0.602557,0.833644,0.143559,0.725852,0.00540178,0.642781,0.66274,0.708426,0.420209,0.939482,0.537645,0.370067,1.25471,0.177038,0.416974,0.804773,0.598895,0.0901517,0.230689,0.387768,0.222663,0.694693,0.189978,0.775567,0.578051,0.287698,0.787255,0.905911,0.298105,0.447584,0.796197,0.997772,0.297128,0.0339671,0.271706,0.551408,0.770745,0.18775,0.550035,0.348338,0.195624,0.331004,0.248573,0.451277,0.329936,0.167119,0.265999,0.20423,0.212958,0.680746,0.78225,0.232429,0.165258,0.137669,0.258492,0.442396,0.788598,0.0850551,0.437208,0.0218207,0.966094,0.351299,0.342021,0.439772,0.861995,0.421102,0.277902,0.446425,0.921903,0.560015,0.83105,0.0733055,0.872585,0.565477,0.868801,0.633198,0.722129,0.015717,0.539933,0.720023,0.759819,0.145421,0.274331,0.209052,0.55623,0.470443,0.783227,0.256783,0.963164,0.787866,0.0589618,0.300974,0.113651,0.176061,0.375317,0.0605792,0.422071,0.545731,0.287149,0.535905,0.583911,0.884579,0.630696,0.00839259,0.575976,0.767846,0.523331,0.0408032,0.656392,0.847896,0.363781
0.118107,0.226691,0.264199,0.274575,0.521226,0.72515,0.913142,0.981567,0.658834,0.39436,0.646626,0.886319,0.209815,0.577441,0.676534,0.410016,0.00946074,0.773614,0.431288,0.130009,0.0492264,0.638386,0.480453,0.780053,0.47676,0.983581,0.922946,0.249886,0.596057,0.777154,0.521592,0.585772,0.867336,0.143406,0.433973,0.990051,0.90698,0.362835,0.481582,0.821345,0.487747,0.87225,0.0152287,0.594592,0.538591,0.264595,0.54207,0.980926,0.144719,0.289224,0.725394,0.807703,0.547594,0.851619,0.384716,0.058565,0.144871,0.0134892,0.495956,0.873501,0.490555,0.992981,0.191137,0.54857,0.294839,0.16422,0.758629,0.536149,0.424177,0.0578021,0.642994,0.444929,0.901303,0.360485,0.445051,0.0397656,0.905118,0.915311,0.921934,0.350627,0.770837,0.721488,0.986877,0.128513,0.989929,0.934599,0.709525,0.93347,0.210089,0.866329,0.315714,0.0465407,0.235298,0.984771,0.187475,0.0139164,0.0257271,0.914182,0.863216,0.53798,0.697867,0.435041,0.0374157,0.47734,0.5244,0.484146,0.561022,0.84695,0.934324,0.154485,0.441023,0.796773,0.512741,0.695364,0.840785,0.717582,0.00119022,0.512284,0.0798669,0.0296335,0.297372,0.167028,0.634114,0.394024,0.455245
