0.921751,1.47888,0.518174,0.806151,0.650014,1.6563,1.41397,0.00698874,0.754295,0.958068,0.903592,0.737125,0.191839,0.38937,0.829646,0.530313,0.701224,0.528925,0.827518,1.10946,0.760272,0.659078,0.294229,0.630146,0.609193
0.753227,1.57084,0.562853,0.849429,0.403577,1.69847,1.44748,0.246925,0.59978,0.984741,0.487289,0.68539,0.719993,0.474803,0.697684,0.721804,0.798669,0.567624,0.73246,1.15407,0.869062,0.949339,0.427442,0.759423,0.512934
0.849116,1.4058,0.631001,0.865183,0.908048,1.68352,1.4356,0.334269,0.307932,0.105838,0.647176,0.587674,0.164251,0.474782,0.566057,0.791512,0.623798,0.62665,0.989719,1.13825,0.908665,0.0558794,0.0372326,0.713584,0.33112
0.434339,0.996313,0.432844,0.88347,0.680807,1.56811,1.34387,0.435652,0.968841,0.892575,0.922239,0.808959,0.20191,0.112826,0.968688,0.872424,0.189917,0.455017,0.831093,1.01619,0.954634,0.370251,0.47972,0.359783,0.742849
0.627918,1.46327,0.670186,0.83865,0.259407,1.70879,1.45569,0.18717,0.572954,0.321757,0.869594,0.676409,0.107852,0.724033,0.961577,0.674114,0.684683,0.66059,0.687918,1.16498,0.841969,0.327189,0.935942,0.79107,0.496222
0.99588,0.975056,0.544816,0.954155,0.0667135,1.51584,1.30232,0.82754,0.671529,0.447005,0.0999176,0.709413,0.442305,0.569589,0.208319,1.18519,0.167394,0.552002,0.517,0.960896,1.13232,0.849696,0.919065,0.19953,0.557632
0.156865,1.45799,0.11539,0.901519,0.813837,1.75452,1.49203,0.535722,0.128788,0.990539,0.521287,0.527694,0.45555,0.338589,0.808863,0.952289,0.679098,0.180056,0.976619,1.21335,1.00001,0.322336,0.306436,0.931242,0.219518
0.0467238,0.988622,0.456404,0.819593,0.170232,1.50716,1.29542,0.0815149,0.540422,0.629017,0.431379,0.665516,0.345927,0.642467,0.433576,0.589791,0.181768,0.475424,0.907052,0.951715,0.794063,0.623249,0.457717,0.172918,0.475955
0.255928,1.1079,0.866604,0.851548,0.492874,1.68344,1.43554,0.258675,0.327799,0.325724,0.144841,0.594326,0.444533,0.481413,0.434339,0.731181,0.308145,0.830716,0.558628,1.13817,0.87439,0.545915,0.592486,0.71334,0.343497
0.499313,1.08433,0.0625629,0.860157,0.294137,1.47312,1.26836,0.306406,0.28135,0.640797,0.274117,0.578774,0.659474,0.303563,0.845943,0.769275,0.283181,0.1343,0.786209,0.915705,0.896032,0.856105,0.335887,0.0685446,0.31456
0.13419,0.839366,0.5168,0.959412,0.248451,1.53384,1.31663,0.856685,0.826533,0.254799,0.774102,0.761311,0.522996,0.431962,0.753716,1.20845,0.0236213,0.527736,0.796126,0.979933,1.14554,0.528459,0.421949,0.254707,0.654195
0.700491,0.93188,0.562212,0.864776,0.814692,1.74344,1.48322,0.332011,0.414319,0.910581,0.0205695,0.623295,0.785791,0.593993,0.949797,0.78971,0.121647,0.567069,1.16096,1.20163,0.907641,0.690359,0.436995,0.897275,0.397397
0.390912,1.21498,0.0975982,0.878493,0.818171,1.77591,1.50903,0.408063,0.158238,0.424055,0.312998,0.537554,0.802026,0.1301,0.0618305,0.850406,0.421613,0.164645,0.692473,1.23597,0.942124,0.20423,0.40553,0.996826,0.237865
0.245216,1.36718,0.2884,0.900963,0.232032,1.5243,1.30905,0.53264,0.372936,0.0189215,0.0270699,0.609439,0.745354,0.209608,0.749321,0.949829,0.582873,0.329907,0.808639,0.969846,0.998609,0.55385,0.458449,0.225471,0.371616
0.125767,1.65334,0.388989,0.809211,0.625233,1.65653,1.41415,0.023957,0.98468,0.595325,0.549852,0.814262,0.221931,0.492284,0.742454,0.543855,0.886074,0.417032,0.555493,1.10971,0.767966,0.660878,0.925504,0.630848,0.752717
0.992981,1.01043,0.376476,0.928443,0.317972,1.65324,1.41153,0.684988,0.0962249,0.981719,0.169622,0.516791,0.524277,0.493531,0.716971,1.07142,0.204871,0.406194,0.712038,1.10622,1.06769,0.883633,0.642659,0.620746,0.199232
0.846675,1.09568,0.121921,0.9144,0.792108,1.48111,1.27471,0.607135,0.278176,0.379864,0.696707,0.577711,0.965361,0.579754,0.0699179,1.00928,0.295206,0.185713,0.996013,0.92416,1.03239,0.0502029,0.649464,0.0930509,0.312583
0.474044,0.994556,0.534867,0.930226,0.704428,1.66924,1.42425,0.694876,0.611682,0.302133,0.604022,0.689376,0.464522,0.652195,0.266823,1.07931,0.188055,0.543384,0.647221,1.12315,1.07217,0.146764,0.114719,0.66982,0.520349
0.863857,1.38838,0.529374,0.923841,0.488266,1.61357,1.38,0.659474,0.185675,0.319254,0.972655,0.54674,0.399762,0.703683,0.152409,1.05105,0.605335,0.538626,1.11938,1.06426,1.05612,0.264931,0.880581,0.49913,0.254957
0.866604,1.57565,0.802576,0.842878,0.499588,1.5195,1.30522,0.210608,0.602954,0.0132145,0.426588,0.686453,0.0958281,0.383695,0.835963,0.692819,0.803766,0.775259,0.625967,0.96476,0.852596,0.596728,0.742088,0.21073,0.514911
0.878506,0.953367,0.843104,0.865689,0.101382,1.56228,1.33923,0.337077,0.844874,0.903836,0.390637,0.767453,0.601306,0.258062,0.957396,0.793753,0.144414,0.810362,0.532402,1.01002,0.909938,0.313456,0.248329,0.341899,0.665622
0.672475,1.71826,0.74984,0.944445,0.716178,1.4691,1.26516,0.773705,0.403302,0.189001,0.00476089,0.619606,0.506546,0.123885,0.998413,1.14222,0.954863,0.729582,0.744875,0.911451,1.10791,0.214026,0.253426,0.0562151,0.390533
0.630909,1.38887,0.61803,0.813637,0.128147,1.57232,1.34721,0.0484939,0.079928,0.338969,0.692038,0.511334,0.418134,0.762218,0.395154,0.563438,0.605853,0.615415,0.63914,1.02063,0.779091,0.298929,0.777429,0.372662,0.18908
0.745689,0.974768,0.728263,0.962176,0.0719321,1.51499,1.30164,0.872005,0.880367,0.743126,0.39613,0.779336,0.625202,0.329235,0.937803,1.22067,0.167089,0.710893,1.18816,0.959991,1.15248,0.367565,0.755181,0.196905,0.687733
0.897458,0.965148,0.313242,0.940597,0.355205,1.59683,1.3667,0.752373,0.829524,0.856807,0.421094,0.762313,0.207343,0.490413,0.733695,1.1252,0.156896,0.351424,0.987687,1.04656,1.09824,0.642354,0.170385,0.447829,0.656058
0.0550554,0.833979,0.131077,0.926742,0.700156,1.74138,1.48159,0.675558,0.906858,0.372875,0.129276,0.788206,0.264321,0.647393,0.7069,1.06389,0.0179144,0.193643,0.853474,1.19945,1.06341,0.52385,0.386547,0.890957,0.704235
0.940184,1.65731,0.499832,0.960546,0.965667,1.57268,1.3475,0.862972,0.472152,0.246925,0.571062,0.642658,0.942412,0.102433,0.307657,1.21346,0.890286,0.513039,1.07579,1.02102,1.14839,0.818079,0.330607,0.373791,0.433425
0.120609,1.35197,0.805078,0.981673,0.11536,1.7081,1.45513,0.980102,0.16895,0.876949,0.300211,0.541141,0.0833155,0.162984,0.635182,1.30694,0.566759,0.777426,0.488717,1.16425,1.20149,0.450758,0.286843,0.788934,0.244538
0.843104,0.984878,0.519669,0.884235,0.785882,1.63073,1.39364,0.439894,0.0463576,0.173284,0.189154,0.500094,0.468612,0.216842,0.69039,0.87581,0.177801,0.53022,0.585269,1.08241,0.956557,0.511856,0.85519,0.551744,0.168166
0.0711386,1.15689,0.390851,0.909408,0.0397351,1.75777,1.49462,0.579455,0.57271,0.396313,0.0737632,0.676327,0.388043,0.210585,0.629688,0.987192,0.360057,0.418645,1.13943,1.21679,1.01984,0.434858,0.932249,0.941221,0.49607
0.139439,1.2475,0.51503,0.849236,0.108615,1.49353,1.28459,0.245857,0.831965,0.876766,0.923154,0.76313,0.405377,0.243241,0.342357,0.720951,0.456069,0.526202,0.971183,0.9373,0.868578,0.89526,0.575213,0.131138,0.657579
0.360363,1.45203,0.0811487,0.906826,0.0311289,1.71506,1.46067,0.565142,0.0976287,0.0294198,0.892239,0.517261,0.52205,0.366588,0.577105,0.975769,0.672781,0.150398,0.562692,1.17161,1.01335,0.68096,0.863216,0.810266,0.200107
0.870724,1.48645,0.611194,0.882556,0.514267,1.63177,1.39447,0.430586,0.996002,0.161962,0.853023,0.818053,0.679403,0.246234,0.361461,0.868381,0.70925,0.609494,0.639361,1.08352,0.952337,0.758446,0.330424,0.554949,0.75977
0.968383,1.2306,0.702414,0.900121,0.898282,1.74056,1.48094,0.52797,0.237526,0.37495,0.608325,0.564101,0.145604,0.182586,0.2219,0.946103,0.438154,0.688504,0.677193,1.19858,0.996492,0.916959,0.489334,0.888455,0.287259
0.845576,1.32901,0.784906,0.834417,0.989654,1.75883,1.49546,0.163701,0.134098,0.257118,0.20426,0.529472,0.0506912,0.334286,0.462325,0.655384,0.542436,0.759954,0.870909,1.2179,0.831328,0.684011,0.168279,0.944456,0.222826
0.0349742,1.2306,0.76925,0.975354,0.254494,1.72119,1.46554,0.945067,0.787317,0.488296,0.00601215,0.748181,0.568163,0.190921,0.38844,1.27898,0.438154,0.746393,1.25153,1.17809,1.18561,0.908506,0.652242,0.829066,0.629764
0.508988,1.17645,0.719932,0.916509,0.535752,1.72835,1.47123,0.618824,0.679403,0.339183,0.806116,0.71205,0.385479,0.125797,0.829646,1.01861,0.380779,0.703677,0.801684,1.18566,1.03769,0.397839,0.174627,0.851009,0.562537
0.944304,1.19203,0.85931,0.948045,0.885952,1.69781,1.44696,0.793664,0.307047,0.121616,0.367351,0.587378,0.120975,0.146126,0.862789,1.15815,0.39729,0.824399,0.977574,1.15337,1.11696,0.722037,0.574816,0.757408,0.330569
0.614795,0.923729,0.859066,0.88287,0.489486,1.65394,1.41209,0.432325,0.43556,0.364116,0.566149,0.630407,0.962981,0.483512,0.147771,0.869769,0.11301,0.824187,0.862755,1.10697,0.953125,0.0305185,0.301553,0.622913,0.410629
0.528886,1.07662,0.930021,0.854042,0.508927,1.53808,1.32,0.2725,0.745598,0.581439,0.520859,0.734213,0.958892,0.359334,0.275643,0.742214,0.275002,0.885645,0.867726,0.984419,0.880658,0.78869,0.350719,0.267708,0.603775
0.944884,1.33296,0.0352184,0.849335,0.0829798,1.49069,1.28232,0.246406,0.0390332,0.451979,0.907376,0.497642,0.903165,0.333184,0.034669,0.72139,0.546617,0.110615,1.17974,0.934289,0.868827,0.382702,0.981506,0.12241,0.163603
0.91699,1.67007,0.678762,0.814232,0.596179,1.50013,1.28983,0.0517899,0.0578326,0.702078,0.784509,0.503936,0.281716,0.601601,0.555742,0.566068,0.903806,0.668018,0.936313,0.944281,0.780585,0.736869,0.855403,0.151372,0.175315
0.755943,1.27178,0.629963,0.863146,0.453444,1.74561,1.48495,0.322977,0.0945158,0.579058,0.177282,0.516219,0.98999,0.541756,0.419996,0.7825,0.481796,0.625751,0.586616,1.20392,0.903545,0.540666,0.131718,0.903928,0.198167
0.22663,1.57444,0.353313,0.866493,0.882076,1.70262,1.45078,0.341533,0.833735,0.929197,0.0235298,0.763723,0.399243,0.32859,0.579577,0.797309,0.802484,0.386131,0.67854,1.15846,0.911959,0.205634,0.518387,0.772149,0.658682
0.591662,0.973875,0.285684,0.91445,0.522172,1.56749,1.34337,0.60741,0.183111,0.847102,0.619404,0.545882,0.87167,0.36187,0.239784,1.0095,0.166143,0.327555,1.0219,1.01552,1.03251,0.455641,0.482589,0.35786,0.25336
0.445997,0.938649,0.180578,0.965704,0.542192,1.72012,1.46469,0.891568,0.589587,0.953703,0.30253,0.681978,0.946867,0.2818,0.154271,1.23629,0.128819,0.236518,0.478433,1.17697,1.16135,0.0485549,0.404401,0.8258,0.506584
0.692343,1.27711,0.921506,0.83281,0.00625629,1.73056,1.47299,0.15479,0.0388501,0.257363,0.717673,0.497581,0.964141,0.750973,0.289315,0.648271,0.487442,0.87827,1.23929,1.188,0.827287,0.508255,0.134556,0.857784,0.163489
0.0520341,1.71232,0.417646,0.883437,0.505844,1.65365,1.41185,0.435469,0.0869778,0.362194,0.94937,0.513695,0.523209,0.175394,0.0567339,0.872278,0.948576,0.441853,0.99758,1.10665,0.954551,0.112339,0.140385,0.621998,0.193471
0.596301,1.40589,0.285623,0.918463,0.438551,1.69415,1.44405,0.629658,0.0492569,0.841487,0.711234,0.501065,0.495071,0.639287,0.312479,1.02726,0.62389,0.327502,0.914079,1.1495,1.0426,0.754326,0.984527,0.746178,0.169972
0.835139,1.67923,0.572619,0.93038,0.525376,1.6564,1.41404,0.69573,0.45912,0.998444,0.890133,0.638295,0.686392,0.35925,0.14423,1.07999,0.913511,0.576082,0.888393,1.10957,1.07256,0.754295,0.0153813,0.630451,0.425307
0.778863,0.93286,0.657521,0.94554,0.572527,1.51122,1.29865,0.779778,0.989319,0.315134,0.95349,0.815815,0.128971,0.105676,0.533097,1.14707,0.122684,0.64962,0.673079,0.956011,1.11067,0.611072,0.289224,0.185369,0.755607
0.642232,1.46494,0.209296,0.894517,0.120945,1.60186,1.37069,0.496902,0.669912,0.787042,0.482315,0.708872,0.239509,0.488688,0.170598,0.921308,0.686453,0.261392,1.14575,1.05188,0.982405,0.0678121,0.699881,0.46324,0.556624
0.442579,1.42594,0.702414,0.89324,0.0677206,1.64773,1.40715,0.489822,0.6639,0.251259,0.681875,0.706859,0.629719,0.21044,0.976196,0.915657,0.645131,0.688504,0.59024,1.1004,0.979195,0.32487,0.276711,0.60387,0.552879
0.947813,1.42758,0.574114,0.880877,0.96643,1.56579,1.34202,0.421278,0.527116,0.28077,0.396496,0.661061,0.683889,0.241682,0.514115,0.860952,0.64687,0.577378,0.646805,1.01373,0.948116,0.0463271,0.103702,0.352672,0.467666
0.980255,0.841036,0.0168157,0.871001,0.00784326,1.71641,1.46174,0.366527,0.0439467,0.239479,0.798578,0.499287,0.176672,0.196679,0.209906,0.817257,0.0253914,0.0946759,1.1708,1.17304,0.923292,0.780511,0.498611,0.814417,0.166664
0.937407,0.99372,0.68273,0.877271,0.307291,1.49778,1.28797,0.401288,0.74749,0.779778,0.996979,0.734846,0.243477,0.118792,0.173711,0.844999,0.18717,0.671454,0.698815,0.941796,0.939053,0.252846,0.541246,0.144169,0.604953
0.306345,1.72641,0.700461,0.970394,0.728874,1.77431,1.50776,0.91757,0.653554,0.735282,0.560625,0.703395,0.373608,0.169968,0.688711,1.25704,0.9635,0.686812,0.906709,1.23428,1.17314,0.199499,0.666311,0.991913,0.546434
0.766961,1.65547,0.108158,0.861055,0.230567,1.61115,1.37807,0.31138,0.0490432,0.162786,0.775231,0.500993,0.592761,0.643257,0.744285,0.773245,0.888333,0.173791,1.24262,1.0617,0.898287,0.60387,0.227058,0.491714,0.169839
0.317026,1.51255,0.480483,0.875102,0.748161,1.67932,1.43226,0.389264,0.530686,0.429121,0.767785,0.662257,0.803552,0.169573,0.816431,0.835402,0.7369,0.49628,0.936583,1.13381,0.933601,0.151494,0.152593,0.700705,0.46989
0.468276,1.44863,0.143071,0.915848,0.662099,1.75619,1.49336,0.615162,0.553667,0.189856,0.322001,0.669951,0.976196,0.148621,0.26194,1.01569,0.669179,0.204031,0.642422,1.21511,1.03603,0.245582,0.805902,0.936369,0.484207
0.318583,1.66347,0.618763,0.86722,0.41612,1.50889,1.2968,0.345561,0.164586,0.108921,0.240822,0.539679,0.314341,0.688509,0.304147,0.800524,0.896817,0.61605,0.477086,0.953547,0.913785,0.195105,0.295999,0.178228,0.24182
0.229957,1.06711,0.894681,0.817568,0.478439,1.61261,1.37924,0.0702841,0.541551,0.606891,0.708213,0.665894,0.418531,0.67057,0.446913,0.580828,0.264931,0.855035,0.919222,1.06325,0.788971,0.822474,0.756554,0.4962,0.476659
0.485275,0.943603,0.178381,0.846005,0.382336,1.52939,1.31309,0.227943,0.532823,0.270974,0.229896,0.662972,0.18891,0.102869,0.493149,0.706654,0.134068,0.234615,0.921523,0.975227,0.860456,0.498611,0.239998,0.241066,0.471221
0.121708,1.50284,0.83227,0.808617,0.706076,1.75128,1.48946,0.020661,0.438337,0.534715,0.607654,0.631336,0.811975,0.315058,0.58269,0.541225,0.726615,0.800979,1.04976,1.20992,0.766471,0.338054,0.721335,0.921323,0.412359
0.393414,1.277,0.337596,0.906198,0.204474,1.64719,1.40673,0.561663,0.847102,0.285409,0.00274667,0.768198,0.0910062,0.254216,0.173894,0.972992,0.48732,0.372518,1.13522,1.09983,1.01177,0.0885647,0.401654,0.602222,0.667009
0.370495,1.45491,0.974914,0.900914,0.0733665,1.61244,1.3791,0.532365,0.455397,0.977447,0.661611,0.637048,0.457228,0.52388,0.687429,0.94961,0.675832,0.924529,1.2544,1.06307,0.998485,0.912992,0.729301,0.495682,0.422987
0.556413,1.70616,0.440382,0.856491,0.555406,1.51716,1.30336,0.286081,0.995514,0.859645,0.365001,0.817889,0.304605,0.4816,0.185156,0.753053,0.942045,0.461546,1.23202,0.962286,0.886816,0.0648518,0.915433,0.203558,0.759466
0.666341,1.21092,0.899686,0.838623,0.799615,1.71979,1.46443,0.187017,0.174078,0.466597,0.0776696,0.542857,0.755913,0.332789,0.377361,0.673992,0.41731,0.85937,1.12396,1.17662,0.841899,0.674795,0.525254,0.824793,0.247732
0.776421,1.15937,0.491134,0.808287,0.626484,1.61301,1.37955,0.0188299,0.0594195,0.999878,0.38255,0.504468,0.427168,0.641303,0.843715,0.539763,0.362682,0.505505,0.686719,1.06367,0.765641,0.325388,0.665334,0.497421,0.176303
0.298013,1.13252,0.698813,0.869218,0.0765099,1.46955,1.26553,0.356639,0.186285,0.493362,0.904508,0.546945,0.821924,0.63991,0.518601,0.809365,0.334239,0.685385,0.521114,0.911935,0.918808,0.400616,0.414075,0.0576189,0.255337
0.163457,1.50831,0.959197,0.810736,0.607715,1.64046,1.40137,0.0324107,0.817927,0.765526,0.233619,0.75843,0.460311,0.767519,0.16422,0.550602,0.732414,0.910915,1.08811,1.0927,0.771799,0.189123,0.927854,0.581561,0.648834
0.818903,1.65887,0.539232,0.961933,0.850002,1.4766,1.27113,0.870663,0.304025,0.0929899,0.447584,0.586366,0.432173,0.522279,0.0401929,1.2196,0.891934,0.547164,0.627362,0.91939,1.15187,0.995453,0.805353,0.0792261,0.328686
0.970061,1.7362,0.18186,0.887857,0.675588,1.72105,1.46543,0.459975,0.950316,0.973144,0.0428785,0.802756,0.290536,0.343286,0.00238044,0.891836,0.973876,0.237628,0.756947,1.17795,0.965662,0.917875,0.320414,0.828639,0.731309
0.0466323,1.45771,0.206702,0.945199,0.861415,1.45111,1.25086,0.777886,0.45497,0.361827,0.521622,0.636905,0.588366,0.702748,0.759117,1.14556,0.678793,0.259145,1.13556,0.892425,1.10981,0.0557268,0.62096,0.00106815,0.422721
0.0796228,1.1142,0.470595,0.962275,0.856746,1.54143,1.32266,0.872555,0.838404,0.758202,0.863186,0.765286,0.991699,0.40812,0.818415,1.22111,0.314829,0.487715,0.651164,0.987956,1.15273,0.638966,0.816309,0.277963,0.661591
0.133152,1.61471,0.57329,0.809415,0.0907926,1.58001,1.35332,0.0250862,0.811731,0.43199,0.289834,0.756356,0.644795,0.571335,0.374248,0.544756,0.845149,0.576664,0.516363,1.02877,0.768478,0.261544,0.536637,0.396252,0.644974
0.192267,1.16274,0.353252,0.807263,0.593097,1.67902,1.43202,0.0131535,0.573229,0.671072,0.801874,0.676501,0.33607,0.416808,0.838984,0.535233,0.366253,0.386079,0.975125,1.13349,0.763067,0.688742,0.164953,0.699789,0.496394
0.824152,1.4637,0.936247,0.975442,0.378552,1.71103,1.45747,0.945555,0.587573,0.125156,0.95172,0.681303,0.0910367,0.247253,0.547472,1.27937,0.685141,0.891037,1.12795,1.16735,1.18583,0.787591,0.286325,0.797937,0.505329
0.596026,1.6919,0.357646,0.851245,0.927854,1.45917,1.25727,0.256996,0.118168,0.890896,0.758385,0.524138,0.49736,0.517062,0.115604,0.729841,0.926939,0.389885,1.03546,0.900953,0.873629,0.054445,0.279794,0.0257881,0.212902
0.492294,1.35543,0.265389,0.823281,0.714774,1.65628,1.41395,0.101962,0.894894,0.783349,0.127903,0.7842,0.291696,0.367918,0.825892,0.60611,0.570421,0.309977,1.0014,1.10944,0.803334,0.949858,0.597278,0.630085,0.696783
0.02472,0.949393,0.476943,0.879561,0.0941496,1.74062,1.48098,0.413984,0.691092,0.315958,0.476485,0.715963,0.288369,0.706011,0.464217,0.855131,0.140202,0.493214,0.882736,1.19865,0.944809,0.516953,0.139409,0.888638,0.569819
0.692923,1.39206,0.185827,0.963965,0.102054,1.64445,1.40454,0.881924,0.727592,0.251747,0.0821863,0.728184,0.4008,0.195058,0.702322,1.22859,0.609241,0.241065,0.954262,1.09692,1.15698,0.531938,0.364757,0.593799,0.592557
0.604175,0.939225,0.0847499,0.972976,0.0400098,1.59797,1.3676,0.931883,0.430219,0.852718,0.741722,0.628618,0.530931,0.713827,0.647206,1.26846,0.129429,0.153517,0.82316,1.04776,1.17963,0.409772,0.627125,0.451308,0.407302
0.485794,1.6663,0.642598,0.971572,0.64156,1.52025,1.30583,0.9241,0.12363,0.297037,0.539689,0.525967,0.913755,0.371494,0.978912,1.26225,0.899808,0.636694,0.467267,0.965561,1.1761,0.292459,0.0438551,0.21305,0.216305
0.406384,1.53196,0.710562,0.89705,0.189856,1.66763,1.42297,0.510941,0.426069,0.30607,0.696646,0.627229,0.419843,0.176121,0.552751,0.932512,0.757469,0.695562,0.865718,1.12145,0.988771,0.741661,0.62508,0.664876,0.404716
0.213507,1.47162,0.266335,0.911433,0.188696,1.57437,1.34884,0.590686,0.510941,0.502365,0.432081,0.655645,0.515397,0.235799,0.420942,0.996155,0.693533,0.310796,1.20134,1.0228,1.02493,0.66451,0.558489,0.378948,0.45759
0.790094,1.58409,0.868435,0.938049,0.653005,1.67445,1.42839,0.738243,0.3596,0.994659,0.530229,0.604974,0.154302,0.253551,0.657888,1.11392,0.812708,0.832302,0.642642,1.12866,1.09183,0.898679,0.712912,0.685781,0.363308
0.452681,1.58078,0.10886,0.969403,0.201453,1.75901,1.4956,0.912076,0.764855,0.520188,0.0523698,0.740661,0.659749,0.692458,0.0899991,1.25265,0.809198,0.174399,0.694922,1.21809,1.17065,0.245949,0.928159,0.945006,0.615771
0.629231,1.61846,0.18247,0.933056,0.260933,1.62938,1.39256,0.710562,0.411634,0.699698,0.346232,0.622395,0.780786,0.441295,0.8623,1.09183,0.849116,0.238157,1.03211,1.08098,1.07928,0.380474,0.119541,0.547594,0.395724
0.0824915,1.63562,0.271554,0.867484,0.881558,1.56194,1.33896,0.347026,0.23487,0.103122,0.453688,0.563212,0.294168,0.248749,0.346629,0.801693,0.867306,0.315316,0.838684,1.00966,0.914449,0.970763,0.916257,0.340861,0.285605
0.845698,1.02535,0.490036,0.961212,0.381909,1.59192,1.36279,0.866665,0.921201,0.935606,0.954863,0.793008,0.258614,0.658847,0.968078,1.21641,0.220679,0.504553,0.488962,1.04136,1.15006,0.149724,0.266427,0.432752,0.713171
0.471816,1.73393,0.630787,0.975502,0.0163274,1.58681,1.35873,0.945891,0.553728,0.203894,0.109195,0.669971,0.948546,0.433645,0.946348,1.27964,0.971465,0.626465,0.95818,1.03596,1.18598,0.469832,0.935789,0.417096,0.484245
0.492416,1.46102,0.559862,0.898299,0.539842,1.50237,1.29161,0.517869,0.602771,0.919706,0.787347,0.686392,0.337657,0.332561,0.786065,0.938041,0.682302,0.565033,0.56759,0.94665,0.991912,0.318705,0.445296,0.158238,0.514797
0.295724,1.73468,0.99942,0.931272,0.68862,1.75412,1.49171,0.700674,0.0526139,0.256417,0.485031,0.502189,0.668233,0.677326,0.536729,1.08394,0.972259,0.945755,0.455636,1.21292,1.0748,0.703482,0.832423,0.930021,0.172064
0.104373,1.1935,0.658132,0.980402,0.585833,1.7431,1.48296,0.973052,0.101199,0.154851,0.228523,0.518456,0.0589923,0.59445,0.195441,1.30132,0.398846,0.650149,0.544156,1.20127,1.1983,0.17835,0.0192572,0.896237,0.202331
0.080752,0.852615,0.276711,0.920753,0.859188,1.72861,1.47144,0.642354,0.693991,0.151067,0.890011,0.716934,0.609882,0.550798,0.82635,1.03739,0.0376598,0.319783,0.879112,1.18595,1.04835,0.0961638,0.62859,0.851833,0.571625
0.270394,1.23322,0.556078,0.954441,0.657369,1.72018,1.46474,0.829127,0.400555,0.335398,0.523972,0.618686,0.675985,0.34364,0.594409,1.18645,0.440931,0.561756,0.502871,1.17703,1.13304,0.125278,0.147832,0.825983,0.388822
0.868099,1.33149,0.0543535,0.845146,0.368572,1.66905,1.4241,0.223182,0.22425,0.0208747,0.383679,0.559656,0.157018,0.515752,0.362041,0.702854,0.545061,0.127189,0.87992,1.12295,0.858297,0.75988,0.477676,0.66924,0.278988
0.506302,1.73468,0.825251,0.81607,0.536241,1.60621,1.37415,0.0619831,0.229194,0.477126,0.169683,0.561311,0.669362,0.630203,0.181097,0.574203,0.972259,0.794899,0.607136,1.05648,0.785207,0.980987,0.537706,0.476577,0.282068
