1.5077,0.527642,0.496078,0.708426,0.984069,0.623951,0.72534,0.924406,0.813044,0.248787,0.33845,0.0272835,0.649922,0.10596,0.660939,0.542746,0.855162,0.490339,1.02972,0.969268,0.578784,0.264188,0.968108,0.486526,0.229947,1.39153,0.865383,0.2472,0.796014,0.358715,0.960631,0.231025,0.887654,0.245369,0.850734,0.0740074,0.982194,0.305216,2.299,0.0683309,0.495437,0.441051,0.684469,0.162572,0.697134,0.0823389,0.103183,0.961394,0.325907,1.05793
1.17649,0.540889,0.883023,0.755333,0.846675,0.0547502,0.722949,0.365978,0.511246,0.677938,0.47148,0.606708,0.255654,0.520219,0.029603,0.685211,0.522734,0.55536,0.456186,0.752922,0.289804,0.191996,0.344829,0.123661,0.319831,1.57102,0.864162,0.055208,0.87289,0.577197,0.518113,0.858333,0.372426,0.661122,0.766015,0.875027,1.2636,0.641408,2.01348,0.478591,0.40315,0.498917,0.0366222,0.0735801,0.881252,0.877865,0.134068,0.0957976,0.431654,0.260115
0.998785,0.817008,0.764153,0.794824,0.566942,0.985046,0.925898,0.140507,0.571673,0.575365,0.558092,0.722861,0.0262459,0.760399,0.760033,0.608992,0.916257,0.593058,1.02859,0.2743,0.367992,0.206451,0.0104068,0.347392,0.337849,1.17291,0.272225,0.865169,0.820673,0.956236,0.944517,0.145207,0.886637,0.425977,0.899503,0.411451,1.17715,0.958708,1.86028,0.79397,0.703665,0.536591,0.678213,0.329173,0.472884,0.452254,0.777795,0.959685,0.96469,1.05635
1.12967,0.651963,0.687765,0.125584,0.268288,0.609546,1.21758,0.696249,0.899472,0.599597,0.909146,0.176031,0.112674,0.0496841,0.314859,0.672133,0.767318,0.481507,0.802818,0.832881,0.0363781,0.284862,0.256722,0.197882,0.253022,1.61634,0.65273,0.848079,0.353801,0.924436,0.374065,0.0804773,0.683819,0.491043,0.0538347,0.473525,1.1216,0.612964,1.97311,0.886868,0.205298,0.689293,0.227149,0.461257,0.927732,0.804834,0.393017,0.618946,0.664113,0.742295
1.20457,0.544345,0.637196,0.316294,0.717887,0.739708,1.15053,0.359264,0.966521,0.0645161,0.319803,0.817347,0.673971,0.276742,0.146062,0.55383,0.69882,0.517145,0.546413,0.0694906,0.2125,0.3009,0.397656,0.799677,0.352506,1.09124,0.7434,0.81698,0.390118,0.578356,0.443098,0.480056,0.453481,0.528916,0.847652,0.303842,1.08482,0.581194,2.03768,0.959471,0.568529,0.43294,0.955718,0.27427,0.389111,0.14423,0.142125,0.231971,0.622883,0.385625
0.997796,0.873127,0.863948,0.102664,0.787866,0.0894803,1.22533,0.97467,0.381298,0.495804,0.307169,0.173681,0.982971,0.437269,0.463607,0.628454,0.728625,0.542341,0.452648,0.280313,0.969817,0.160912,0.00854518,0.879879,0.252657,1.18148,0.135868,0.190191,0.578509,0.817469,0.210974,0.385449,0.369247,0.28016,0.43144,0.170873,1.24973,0.134983,1.85942,0.783135,0.141209,0.427445,0.754631,0.989959,0.481674,0.56093,0.908628,0.0904569,0.217322,0.255192
1.28804,0.771964,0.751122,0.44496,0.582873,0.0649434,1.07369,0.0293283,0.487777,0.906705,0.354228,0.91586,0.21366,0.551134,0.682485,0.640215,0.795596,0.560212,0.731579,0.41258,0.852046,0.186383,0.554735,0.447157,0.367788,1.11165,0.382397,0.632466,0.00769066,0.368206,0.337321,0.69631,0.619822,0.239937,0.0769982,0.772729,1.16768,0.843623,2.10964,0.401959,0.134861,0.447915,0.571612,0.530625,0.410047,0.626606,0.672781,0.511429,0.595294,0.643198
1.43949,0.644121,0.509903,0.483169,0.899258,0.827387,1.18951,0.519639,0.0195318,0.510727,0.683157,0.800165,0.139775,0.561296,0.196539,0.549622,0.515448,0.561808,0.718132,0.641133,0.209204,0.0743764,0.839747,0.428632,0.349841,1.29504,0.618488,0.914304,0.578295,0.79986,0.103366,0.164739,0.607742,0.795587,0.571978,0.0278634,0.992248,0.870907,2.2402,0.132817,0.42262,0.590992,0.476943,0.890042,0.598163,0.120731,0.374737,0.491134,0.75634,0.624493
1.27702,0.582203,0.104678,0.165136,0.197058,0.684225,1.18202,0.514969,0.65923,0.836543,0.293466,0.681539,0.732841,0.561083,0.587115,0.554939,0.66449,0.561774,0.809127,0.821253,0.227149,0.227395,0.534013,0.613239,0.331439,1.53101,0.740501,0.859676,0.267891,0.0885952,0.564928,0.610553,0.689487,0.0968047,0.424512,0.572192,0.697546,0.0400098,2.10014,0.10715,0.0419019,0.421484,0.199377,0.23423,0.840205,0.150426,0.230384,0.628468,0.551988,0.751071
1.17596,0.673968,0.809961,0.254311,0.00949126,0.550005,1.17679,0.342723,0.169591,0.00143437,0.149266,0.334483,0.661367,0.714743,0.782769,0.576085,0.5059,0.585892,0.442072,0.958739,0.101657,0.110271,0.343822,0.634663,0.277602,0.72809,0.111728,0.300882,0.566759,0.46498,0.816919,0.0571917,0.359747,0.969848,0.457564,0.0347301,1.21047,0.148167,2.01302,0.395856,0.37083,0.35876,0.694876,0.334178,0.0166021,0.268502,0.444319,0.0744957,0.338054,0.240481
1.0543,0.896533,0.416242,0.50676,0.614185,0.537645,0.725403,0.280984,0.447249,0.911283,0.587542,0.284616,0.787347,0.563738,0.0971099,0.628601,0.899937,0.562191,0.657751,0.188055,0.602924,0.176688,0.114872,0.457503,0.269866,1.01841,0.602039,0.695608,0.351939,0.126988,0.904477,0.852809,0.5535,0.477096,0.277291,0.78576,0.924132,0.371166,1.90813,0.257454,0.420881,0.549402,0.785882,0.937071,0.314402,0.561754,0.963195,0.400006,0.933012,0.540501
1.02768,0.875628,0.358348,0.913602,0.695059,0.637532,1.31794,0.113193,0.396435,0.973479,0.558031,0.806269,0.0708029,0.27955,0.939695,0.605477,0.740303,0.517585,0.538001,0.0487075,0.495804,0.164533,0.0647908,0.989257,0.350788,1.52681,0.371258,0.20542,0.0970183,0.710227,0.350993,0.0959807,0.445924,0.706626,0.488723,0.340861,0.882029,0.377728,1.88519,0.901212,0.868679,0.536565,0.58269,0.0194403,0.835902,0.43263,0.914457,0.219275,0.372082,0.373923
1.16946,0.512496,0.967467,0.528367,0.204657,0.195959,1.03406,0.440809,0.0771203,0.895657,0.384136,0.327952,0.548173,0.264962,0.0857875,0.705198,0.87423,0.515296,0.733479,0.898465,0.814234,0.0881518,0.331584,0.908444,0.276589,1.52979,0.686697,0.546495,0.621967,0.924284,0.664418,0.866512,0.62153,0.873104,0.0608539,0.0787072,1.32501,0.877804,2.00741,0.549577,0.105838,0.460924,0.0758385,0.801782,0.838954,0.989471,0.0678732,0.514298,0.63271,0.645842
1.50569,0.69503,0.178961,0.695273,0.608234,0.30723,0.817843,0.189856,0.32664,0.851222,0.413251,0.395062,0.696707,0.645955,0.033723,0.536303,0.801119,0.575095,0.691116,0.321207,0.806665,0.147838,0.964324,0.562151,0.286999,0.898361,0.341288,0.553758,0.0806909,0.876919,0.922758,0.384167,0.583473,0.982055,0.570238,0.672781,0.751568,0.679312,2.29727,0.570208,0.0292062,0.473588,0.165868,0.758385,0.191259,0.0463576,0.493423,0.450362,0.868465,0.586913
1.48151,0.627601,0.892392,0.109653,0.533586,0.0311289,1.01633,0.633381,0.573748,0.173284,0.142918,0.120853,0.31727,0.783807,0.307932,0.615036,0.949911,0.596732,0.684322,0.835902,0.669301,0.206947,0.918821,0.00332652,0.244462,1.06099,0.663991,0.0144963,0.161931,0.277017,0.578967,0.854946,0.577369,0.8099,0.32902,0.916501,1.27042,0.287149,2.27642,0.997284,0.724937,0.355999,0.0267342,0.301614,0.358074,0.486007,0.336222,0.440107,0.353984,0.577462
1.28109,0.748859,0.815424,0.775048,0.0499588,0.933744,1.29289,0.0721763,0.733787,0.0756859,0.984802,0.190832,0.332835,0.150578,0.800897,0.610128,0.616219,0.497343,0.918362,0.34669,0.0122379,0.245229,0.541673,0.0640889,0.255318,1.45466,0.068392,0.963347,0.371441,0.675069,0.736137,0.337626,0.787617,0.422224,0.799036,0.261422,1.21444,0.174078,2.10365,0.590472,0.628468,0.722202,0.0331126,0.961699,0.761895,0.458602,0.618915,0.793329,0.0822779,0.903022
1.30192,0.62459,0.0356761,0.591784,0.0213019,0.760338,1.0155,0.423688,0.385266,0.957305,0.420637,0.652486,0.927152,0.341746,0.867122,0.671029,0.854031,0.527348,0.470503,0.938353,0.338603,0.161861,0.580859,0.454878,0.326932,1.30745,0.541948,0.28721,0.40614,0.0681478,0.128849,0.805719,0.385287,0.117466,0.829127,0.0369884,0.647364,0.638966,2.1216,0.66393,0.28132,0.476801,0.801141,0.025605,0.610889,0.798669,0.329203,0.117405,0.553179,0.28003
1.06755,0.504066,0.36903,0.587359,0.851955,0.905545,0.738818,0.93701,0.0298166,0.461837,0.566179,0.51207,0.902463,0.496628,0.0579546,0.547337,0.577057,0.551657,0.684827,0.425398,0.350017,0.0768365,0.139805,0.885281,0.30515,0.773998,0.148289,0.813746,0.743553,0.48027,0.132908,0.349712,0.577824,0.4756,0.880978,0.663381,0.889797,0.595447,1.91955,0.956175,0.726005,0.540109,0.973174,0.460677,0.0636921,0.107974,0.0482192,0.44087,0.0416883,0.578165
1.38318,0.597781,0.999268,0.110294,0.707694,0.410901,0.82455,0.478317,0.818018,0.253578,0.258248,0.921964,0.158544,0.537767,0.74221,0.596514,0.604203,0.558114,0.884977,0.775445,0.675924,0.265378,0.733787,0.320536,0.368735,1.35746,0.486007,0.211768,0.6133,0.910672,0.749382,0.282449,0.757626,0.447951,0.411817,0.272011,1.34814,0.988739,2.19166,0.826258,0.2013,0.406165,0.0169073,0.497147,0.662191,0.38258,0.266701,0.742943,0.766655,0.856582
1.38565,0.573014,0.879391,0.970763,0.85284,0.124027,0.800049,0.756737,0.23072,0.201788,0.832514,0.0599078,0.974548,0.324229,0.143132,0.685288,0.695353,0.524598,0.419384,9.15555e-05,0.123264,0.124893,0.738426,0.731346,0.235008,1.32251,0.789178,0.168249,0.238502,0.796686,0.988189,0.0610675,0.339365,0.755455,0.921598,0.441328,1.26096,0.572863,2.19378,0.621754,0.790368,0.65596,0.742668,0.196295,0.626331,0.878292,0.20896,0.0402539,0.838221,0.208921
1.02913,0.876596,0.441908,0.726096,0.514267,0.639973,0.976868,0.276345,0.332194,0.167425,0.548357,0.0426038,0.882595,0.453536,0.407025,0.55501,0.603351,0.544894,1.03858,0.8764,0.490066,0.149166,0.0675069,0.161168,0.232324,0.774265,0.0710166,0.09653,0.518357,0.575304,0.584887,0.681722,0.895611,0.565172,0.100528,0.0722373,0.942798,0.371746,1.88643,0.579852,0.14951,0.532357,0.884396,0.672628,0.0639668,0.150822,0.916715,0.974761,0.930815,1.07025
1.22881,0.786638,0.100131,0.076632,0.037904,0.596515,0.852458,0.966826,0.494644,0.997406,0.414533,0.906308,0.263924,0.444777,0.232521,0.599526,0.884806,0.543519,0.976437,0.973266,0.811487,0.188025,0.443281,0.948881,0.366306,1.13519,0.731101,0.670095,0.135655,0.524613,0.622578,0.389111,0.839788,0.22187,0.893429,0.889401,0.694239,0.29136,2.05858,0.485641,0.679037,0.474146,0.331858,0.0237434,0.434187,0.399396,0.706992,0.880978,0.0919523,0.983807
1.28567,0.716813,0.724113,0.79574,0.0480667,0.303354,0.979513,0.705466,0.64922,0.353801,0.286081,0.375439,0.78338,0.297922,0.353221,0.692671,0.540905,0.520469,1.033,0.876064,0.436872,0.225,0.550279,0.662221,0.283955,1.44714,0.495163,0.119755,0.64333,0.535508,0.224616,0.742119,0.890597,0.645985,0.661794,0.428907,1.14803,0.17307,2.10759,0.486068,0.811945,0.418272,0.382855,0.625721,0.754173,0.919523,0.544206,0.966338,0.709159,1.06248
1.02262,0.510087,0.647694,0.964385,0.459273,0.685232,0.847634,0.885159,0.632466,0.165288,0.227546,0.800592,0.794519,0.864772,0.353343,0.64773,0.686774,0.60944,1.05457,0.975738,0.726768,0.220993,0.055269,0.86874,0.349907,1.26023,0.686544,0.0229804,0.351665,0.28312,0.176916,0.208258,0.90998,0.735466,0.00708029,0.975616,1.09246,0.338359,1.88083,0.657247,0.121433,0.39281,0.515946,0.366741,0.562456,0.668569,0.0622578,0.998901,0.803095,1.0925
1.51193,0.894111,0.216498,0.0662862,0.845454,0.836787,0.922936,0.182134,0.724052,0.330363,0.335856,0.487899,0.872463,0.464675,0.30491,0.64844,0.819363,0.546642,0.679853,0.588031,0.0537736,0.2429,0.976073,0.982482,0.301401,0.860784,0.0126347,0.767022,0.102329,0.128574,0.833308,0.882351,0.573355,0.24836,0.245857,0.925352,0.778868,0.715384,2.30265,0.149174,0.95056,0.439923,0.359508,0.463301,0.152715,0.672536,0.957549,0.433363,0.442335,0.571245
1.347,0.829719,0.813013,0.680654,0.49324,0.578051,0.722018,0.214118,0.678396,0.811304,0.909482,0.656453,0.345225,0.225929,0.978607,0.68373,0.881604,0.509169,0.948875,0.510788,0.898282,0.231979,0.6657,0.622517,0.327548,1.56695,0.780297,0.0425123,0.0137028,0.539689,0.458663,0.198737,0.815029,0.265542,0.527299,0.550462,1.21269,0.553209,2.16047,0.588092,0.0434278,0.689439,0.297128,0.83343,0.877071,0.869594,0.807428,0.839381,0.989441,0.945468
1.23921,0.696981,0.649434,0.346324,0.634327,0.00412,0.937895,0.555864,0.568957,0.615375,0.902799,0.60329,0.185553,0.371776,0.719718,0.575314,0.74546,0.532061,0.442072,0.482406,0.141423,0.205801,0.462844,0.714988,0.319301,0.806487,0.399274,0.587207,0.917966,0.326579,0.896268,0.0651875,0.359747,0.34666,0.724479,0.0212104,1.09372,0.870785,2.06754,0.233863,0.965117,0.686532,0.988983,0.387951,0.0970183,0.264199,0.497971,0.0744957,0.769585,0.240481
1.15627,0.768285,0.158483,0.515915,0.947356,0.562639,1.34629,0.098117,0.813715,0.436781,0.0514237,0.47322,0.253273,0.807093,0.668355,0.668531,0.801692,0.600387,0.899637,0.790613,0.821863,0.264348,0.306772,0.0302133,0.299123,0.831776,0.797571,0.657491,0.405042,0.817011,0.850948,0.0241707,0.770796,0.804468,0.404675,0.763359,0.736675,0.711417,1.99604,0.7893,0.276284,0.316201,0.170446,0.297586,0.122959,0.784722,0.664205,0.765069,0.216987,0.876975
1.02961,0.516135,0.388226,0.928648,0.330027,0.516923,1.08012,0.627827,0.298379,0.849116,0.906766,0.0283517,0.689627,0.897977,0.431043,0.639985,0.606363,0.614652,0.882671,0.368267,0.831568,0.141078,0.0684225,0.915494,0.230113,1.58263,0.273873,0.379925,0.500046,0.557695,0.0590228,0.956206,0.755555,0.530381,0.860744,0.995056,0.903758,0.44969,1.88685,0.00360118,0.582659,0.688258,0.0419935,0.645222,0.893155,0.625324,0.0763573,0.739463,0.854335,0.853375
1.20813,0.798145,0.492111,0.161931,0.124393,0.844356,0.833352,0.492599,0.78283,0.749596,0.875912,0.478866,0.744835,0.889645,0.443648,0.680533,0.911967,0.613344,0.708486,0.114383,0.307169,0.25696,0.40437,0.439924,0.299999,1.51265,0.0204474,0.773614,0.578997,0.904386,0.0945463,0.781671,0.599077,0.946745,0.566393,0.66158,0.979309,0.0339061,2.04075,0.142155,0.0390027,0.674837,0.118168,0.483413,0.821375,0.851741,0.733818,0.476577,0.473952,0.611075
1.27467,0.783745,0.109409,0.840022,0.690847,0.552629,0.947458,0.266579,0.228401,0.83459,0.54622,0.447127,0.138401,0.25779,0.624317,0.629006,0.713847,0.51417,0.650633,0.981262,0.893094,0.124339,0.529588,0.806024,0.295076,1.17247,0.187262,0.327128,0.65215,0.0442213,0.879147,0.795801,0.547106,0.739128,0.0360729,0.869503,0.700986,0.6451,2.09812,0.611957,0.757775,0.531427,0.500107,0.493149,0.472427,0.564013,0.700247,0.389264,0.109531,0.530599
