0.321055,0.605152,0.431532,0.595386,0.587909,0.0843532,0.0576495,0.516373,0.86813,0.907895,0.431257,0.472671,0.168828,0.246803,0.137425,0.713584,0.653371,0.428541,0.917722,0.644581,0.641316,0.936766,0.669759,0.827448,0.608478,0.411298,0.447554,0.980224,0.186926,0.648335,0.461257,0.977142,0.165014,0.600269,0.0773949,0.84872,0.48735,0.375683,0.818628,0.781732,0.254707,0.23957,0.363903,0.119205,0.724204,0.612995,0.548448,0.360424,0.309153,0.0733665,0.363689,0.160894,0.57915,0.35435,0.957396,0.332347,0.259987,0.345805,0.633442,0.84286,0.233802,0.0939055,0.852077,0.816675,0.538896,0.80105,0.229743,0.534257,0.369823,0.825831,0.539171,0.432447,0.077456,0.683187,0.709281
0.0158696,0.368389,0.676687,0.418409,0.608448,0.333995,0.414869,0.188604,0.420515,0.339,0.795587,0.550096,0.680929,0.120029,0.313181,0.00509659,0.149632,0.944884,0.993347,0.587085,0.117924,0.612629,0.392895,0.860714,0.408307,0.453597,0.600024,0.921903,0.374523,0.329356,0.234077,0.3979,0.901608,0.63274,0.445723,0.447157,0.405805,0.28779,0.916868,0.759362,0.83462,0.74987,0.860561,0.555437,0.666799,0.00549333,0.0212104,0.587634,0.912412,0.572558,0.674551,0.139317,0.112613,0.500076,0.627338,0.0252388,0.340037,0.368419,0.21778,0.591357,0.19834,0.289102,0.315226,0.714866,0.822626,0.904996,0.320353,0.804163,0.879086,0.390149,0.165014,0.799005,0.565233,0.449904,0.312357
0.653249,0.219703,0.795892,0.358989,0.39967,0.316233,0.434492,0.652089,0.708151,0.0776696,0.491256,0.0794397,0.142399,0.544298,0.733024,0.384503,0.672414,0.162664,0.332835,0.71688,0.674429,0.785546,0.870144,0.632496,0.930876,0.671957,0.330424,0.0935087,0.630512,0.487197,0.105594,0.468368,0.368267,0.302805,0.993774,0.531693,0.14536,0.596545,0.199225,0.46437,0.369335,0.25248,0.332591,0.853603,0.853847,0.560869,0.410749,0.69277,0.818903,0.218238,0.856746,0.381542,0.890683,0.327372,0.499924,0.725852,0.101657,0.397351,0.575915,0.937803,0.890591,0.343394,0.726524,0.635853,0.10242,0.487106,0.999908,0.84463,0.988403,0.5562,0.850337,0.995056,0.205939,0.684713,0.138432
0.823267,0.537065,0.715506,0.196356,0.902493,0.658223,0.130772,0.896786,0.633381,0.435011,0.254524,0.469741,0.574816,0.996612,0.0361644,0.935087,0.0668355,0.253426,0.206427,0.0937529,0.230842,0.897092,0.277291,0.528123,0.96939,0.400525,0.541978,0.601672,0.966308,0.0178228,0.0748924,0.459151,0.686697,0.784509,0.731834,0.0266121,0.376873,0.517106,0.149663,0.0113224,0.0644551,0.813562,0.746696,0.901852,0.558275,0.0530107,0.722343,0.967895,0.448408,0.395917,0.0572832,0.260506,0.106174,0.783868,0.513535,0.612018,0.684225,0.939787,0.634327,0.635884,0.116306,0.367779,0.744041,0.72689,0.117588,0.353313,0.948485,0.0610675,0.184393,0.963042,0.134526,0.595752,0.594287,0.0447707,0.970458
0.824152,0.587756,0.101138,0.542375,0.959319,0.820307,0.190039,0.53032,0.125736,0.134709,0.264901,0.0743126,0.89697,0.393506,0.727378,0.365123,0.50264,0.115513,0.635243,0.249611,0.828791,0.475814,0.702719,0.230995,0.417615,0.305612,0.300058,0.468673,0.467666,0.0925321,0.453963,0.778314,0.833613,0.980407,0.847255,0.631825,0.0264901,0.769158,0.819025,0.157414,0.213507,0.915189,0.364666,0.1395,0.218177,0.530992,0.135777,0.0187384,0.520219,0.385418,0.44026,0.892117,0.255623,0.9035,0.242134,0.512711,0.21662,0.166478,0.16184,0.289987,0.851711,0.911985,0.475997,0.289651,0.265572,0.533769,0.117374,0.233589,0.219275,0.0818812,0.675192,0.499985,0.130009,0.262673,0.394726
0.516861,0.0772423,0.0823695,0.923704,0.00845363,0.107364,0.827143,0.208167,0.44731,0.745415,0.279946,0.302835,0.362926,0.653737,0.486068,0.885739,0.316141,0.525987,0.521867,0.666036,0.898953,0.0869472,0.49501,0.384228,0.734672,0.0928068,0.54442,0.812067,0.477798,0.330851,0.840266,0.752495,0.814203,0.619739,0.583941,0.0397656,0.46086,0.80929,0.00814844,0.539354,0.166051,0.780572,0.376782,0.147954,0.709403,0.445997,0.985015,0.793634,0.901639,0.749168,0.159246,0.435499,0.584796,0.664907,0.257149,0.0641194,0.632191,0.199316,0.667684,0.701193,0.948363,0.389782,0.810938,0.399701,0.469069,0.30488,0.138371,0.243843,0.161412,0.044496,0.132664,0.349162,0.0236213,0.739708,0.307718
0.168737,0.234321,0.508957,0.0407117,0.955504,0.413953,0.193548,0.895688,0.77752,0.209204,0.755852,0.884457,0.296152,0.883023,0.310221,0.22309,0.0790124,0.604572,0.87756,0.0339366,0.600024,0.449324,0.384777,0.345531,0.239265,0.398968,0.665151,0.0927152,0.283151,0.341441,0.458174,0.11652,0.924284,0.070925,0.409619,0.164281,0.261544,0.287851,0.0714743,0.889554,0.300058,0.598926,0.902036,0.852168,0.951231,0.517075,0.265694,0.518143,0.0326243,0.461501,0.433302,0.259835,0.268166,0.757622,0.581835,0.355815,0.288003,0.637165,0.794549,0.990905,0.628468,0.238014,0.0609149,0.256111,0.7322,0.604419,0.276711,0.148778,0.948088,0.686789,0.243934,0.572527,0.531236,0.341777,0.670888
0.0751976,0.735496,0.264382,0.849666,0.0706809,0.0274972,0.594684,0.800256,0.329569,0.154271,0.286142,0.656056,0.11774,0.577013,0.245308,0.0187994,0.98236,0.0381176,0.659902,0.771691,0.751701,0.561296,0.998932,0.0788903,0.535447,0.45146,0.0126041,0.386059,0.724448,0.294778,0.732475,0.419935,0.990844,0.958739,0.471206,0.188574,0.287942,0.591968,0.822871,0.981384,0.850459,0.624409,0.662679,0.368786,0.194159,0.767266,0.147099,0.202643,0.116245,0.0129093,0.71395,0.616047,0.69509,0.635121,0.0821558,0.0232551,0.290231,0.188726,0.251991,0.119846,0.542619,0.509995,0.504929,0.882626,0.37431,0.7163,0.403729,0.569628,0.988739,0.206336,0.792413,0.720206,0.870479,0.660085,0.796167
0.112644,0.267647,0.954527,0.614063,0.636982,0.977081,0.389477,0.294046,0.263619,0.137242,0.758415,0.338542,0.445021,0.614673,0.591906,0.192053,0.789789,0.43202,0.576647,0.455489,0.0627766,0.768303,0.555712,0.885922,0.185186,0.958678,0.528336,0.396619,0.234413,0.494583,0.650044,0.0571917,0.444075,0.0237739,0.232612,0.0934782,0.204077,0.3502,0.744072,0.8876,0.0605182,0.434034,0.808679,0.977783,0.715873,0.391766,0.206885,0.0586871,0.0287179,0.496078,0.875576,0.98114,0.013947,0.175909,0.907712,0.75219,0.842769,0.01648,0.552507,0.535173,0.842494,0.759301,0.215552,0.649709,0.496811,0.301981,0.458602,0.571581,0.445601,0.698569,0.999695,0.93289,0.485,0.159185,0.713034
0.199866,0.206366,0.328837,0.23307,0.360271,0.087405,0.0122074,0.363445,0.535936,0.750877,0.840876,0.160131,0.619678,0.847377,0.47322,0.539415,0.0355541,0.558794,0.0989715,0.94879,0.738945,0.598315,0.4391,0.367016,0.216346,0.210242,0.745781,0.304086,0.485641,0.170293,0.802454,0.801325,0.0958586,0.785302,0.923856,0.431135,0.127384,0.893429,0.95587,0.297372,0.191717,0.86401,0.275704,0.0349742,0.431745,0.597736,0.791894,0.810297,0.52147,0.526475,0.944029,0.32075,0.66628,0.613361,0.703116,0.79516,0.60268,0.352733,0.571337,0.9935,0.59856,0.770318,0.58211,0.207007,0.452956,0.422926,0.30018,0.258248,0.4962,0.398755,0.821497,0.500961,0.589831,0.317118,0.773217
0.428816,0.358165,0.429914,0.681967,0.950713,0.390484,0.618213,0.482894,0.460005,0.671255,0.528916,0.00552385,0.528245,0.498581,0.436689,0.751122,0.133244,0.5768,0.0224006,0.627155,0.659017,0.016541,0.373272,0.947325,0.89584,0.334635,0.982696,0.431623,0.0402234,0.454176,0.750298,0.206244,0.695029,0.70452,0.982025,0.803705,0.869228,0.821253,0.389966,0.162633,0.978088,0.946226,0.0926237,0.628132,0.843165,0.627491,0.614612,0.951323,0.692251,0.819452,0.886837,0.289682,0.159368,0.882687,0.246406,0.206977,0.284829,0.584033,0.436842,0.673177,0.515122,0.0965911,0.607715,0.0644246,0.703055,0.999725,0.314982,0.163305,0.107669,0.279,0.520768,0.158452,0.394208,0.326273,0.593463
0.502182,0.777764,0.280129,0.790063,0.317942,0.545213,0.390606,0.701865,0.0718406,0.780145,0.859279,0.286355,0.299295,0.838282,0.112125,0.289865,0.316904,0.856563,0.356456,0.239998,0.222571,0.753227,0.580798,0.44557,0.895505,0.227699,0.554888,0.996704,0.996063,0.760765,0.829798,0.764672,0.96588,0.614338,0.737785,0.402112,0.0278634,0.831629,0.392346,0.342845,0.186193,0.237098,0.688314,0.801996,0.226264,0.436476,0.301645,0.775872,0.714743,0.816736,0.689688,0.042024,0.999481,0.546037,0.0908841,0.159368,0.209601,0.573901,0.525101,0.46794,0.255593,0.631031,0.793298,0.0890835,0.829096,0.229347,0.477767,0.925413,0.402936,0.66213,0.942076,0.660726,0.23133,0.00375378,0.330912
0.80578,0.0575579,0.292154,0.483657,0.0422987,0.490371,0.762719,0.132756,0.763298,0.882015,0.582568,0.25016,0.612506,0.415387,0.723655,0.846858,0.890042,0.929655,0.814173,0.589984,0.552141,0.920103,0.138493,0.803125,0.211371,0.538347,0.637379,0.465957,0.13657,0.592273,0.907651,0.214515,0.252724,0.546007,0.202521,0.341014,0.141209,0.519883,0.431471,0.793939,0.039491,0.290506,0.16007,0.177984,0.841456,0.29078,0.61034,0.754234,0.0970489,0.60979,0.66039,0.439833,0.0126347,0.992889,0.844691,0.808313,0.450789,0.84167,0.353862,0.0893887,0.930265,0.214026,0.0348521,0.169073,0.626087,0.824091,0.390851,0.589618,0.36961,0.0421766,0.581286,0.549425,0.648366,0.894955,0.421796
0.411237,0.611805,0.999359,0.702322,0.165716,0.123692,0.697287,0.616962,0.57036,0.675008,0.0757775,0.667776,0.943815,0.967132,0.4691,0.0718406,0.635884,0.732719,0.242683,0.077456,0.0276498,0.73574,0.793329,0.964171,0.531571,0.771294,0.548906,0.0426649,0.591174,0.665822,0.968749,0.655141,0.681326,0.277017,0.543229,0.17478,0.308115,0.493789,0.794183,0.00616474,0.0089114,0.236244,0.274483,0.585131,0.352336,0.455885,0.568468,0.378613,0.938261,0.135319,0.291543,0.884976,0.397687,0.288461,0.0904263,0.633717,0.393048,0.96054,0.643178,0.185675,0.617969,0.227882,0.658956,0.132847,0.797235,0.198218,0.878262,0.0985748,0.687002,0.0104373,0.0727866,0.737358,0.0745567,0.834742,0.0455947
0.283883,0.240242,0.854518,0.588977,0.0813623,0.226875,0.885098,0.212165,0.617817,0.34727,0.688406,0.803735,0.187353,0.747185,0.511765,0.962493,0.990448,0.478591,0.508744,0.193579,0.133732,0.499741,0.739158,0.908444,0.630238,0.675192,0.169012,0.424635,0.399091,0.775628,0.670705,0.966094,0.265725,0.478072,0.0227363,0.662862,0.961913,0.365795,0.910001,0.551378,0.125462,0.928312,0.92346,0.574267,0.300668,0.561296,0.560503,0.580401,0.937956,0.56682,0.224647,0.3249,0.393963,0.153111,0.225745,0.469161,0.931669,0.434706,0.77987,0.580767,0.720237,0.432325,0.00927763,0.13361,0.835139,0.0729698,0.942595,0.507859,0.258034,0.189886,0.514603,0.989868,0.876919,0.522599,0.566362
0.385571,0.565111,0.239265,0.478225,0.45088,0.178716,0.41493,0.648061,0.231056,0.635243,0.829035,0.781945,0.0935698,0.747398,0.989654,0.333323,0.687124,0.609149,0.686056,0.0367748,0.941588,0.595782,0.988861,0.9082,0.0681173,0.36375,0.249794,0.244667,0.559252,0.850856,0.101993,0.624622,0.188604,0.276009,0.459761,0.90762,0.0111393,0.139531,0.518601,0.234535,0.362987,0.222907,0.755333,0.0274972,0.86166,0.588855,0.928068,0.989929,0.405744,0.581347,0.0759911,0.106326,0.175207,0.825678,0.519822,0.642689,0.631306,0.228309,0.861263,0.146062,0.516343,0.97705,0.983367,0.444838,0.854122,0.540757,0.0504471,0.64864,0.949461,0.66982,0.508133,0.148289,0.388623,0.395642,0.0831324
0.0618305,0.209479,0.0929899,0.130955,0.570544,0.22602,0.841975,0.0814844,0.139622,0.981506,0.205634,0.532334,0.916868,0.287667,0.909879,0.373363,0.206122,0.112552,0.836756,0.650716,0.467666,0.580432,0.0245674,0.566759,0.317942,0.971831,0.667959,0.480148,0.529649,0.723472,0.11771,0.90582,0.0317087,0.428388,0.880947,0.514847,0.909391,0.835902,0.62093,0.134648,0.404096,0.851466,0.157262,0.748894,0.913572,0.536851,0.465835,0.497452,0.99176,0.110111,0.678671,0.676473,0.348827,0.945524,0.084109,0.738365,0.851283,0.573534,0.126743,0.291726,0.521775,0.68096,0.407392,0.101474,0.539323,0.110813,0.683126,0.0887478,0.239082,0.862392,0.867306,0.330973,0.112522,0.0911588,0.0294504
0.168584,0.170904,0.430982,0.806604,0.29429,0.8146,0.122044,0.840632,0.623554,0.438734,0.978759,0.196081,0.963286,0.858058,0.0734886,0.453261,0.65157,0.4185,0.0101321,0.723746,0.557787,0.997253,0.923673,0.65038,0.0826136,0.00271615,0.48027,0.407178,0.157933,0.374706,0.87756,0.699545,0.246834,0.584094,0.844234,0.76397,0.34376,0.633045,0.640309,0.368328,0.974334,0.0550554,0.0570391,0.811701,0.195379,0.914853,0.416974,0.924375,0.595111,0.808313,0.57384,0.0678732,0.292856,0.862636,0.912656,0.135136,0.939329,0.73632,0.349681,0.550188,0.7163,0.619037,0.332408,0.268319,0.336955,0.231758,0.839625,0.776177,0.0457167,0.826655,0.381329,0.091464,0.618183,0.18714,0.998779
0.702933,0.848567,0.449477,0.592639,0.0734886,0.0406812,0.265542,0.0365612,0.679098,0.699637,0.555528,0.0494705,0.349071,0.631245,0.351909,0.140355,0.31904,0.0477309,0.0933866,0.224555,0.230811,0.567492,0.625019,0.623554,0.132542,0.215155,0.197913,0.0651265,0.47853,0.421674,0.469619,0.68337,0.129368,0.0241707,0.50383,0.0184942,0.351939,0.26606,0.770531,0.0170598,0.8193,0.797052,0.145878,0.0318613,0.610828,0.672964,0.912473,0.821955,0.212073,0.355998,0.758904,0.552568,0.514939,0.714591,0.780206,0.795282,0.817499,0.0233161,0.477584,0.527818,0.824091,0.963225,0.758507,0.134281,0.645283,0.621326,0.936735,0.40492,0.797998,0.491104,0.73217,0.536271,0.205237,0.472213,0.271065
0.252388,0.893063,0.6068,0.152501,0.788293,0.337718,0.38139,0.573229,0.0819117,0.157384,0.822077,0.687429,0.895322,0.184332,0.0814234,0.218024,0.77163,0.0321055,0.0932951,0.669179,0.0353099,0.0954924,0.572802,0.326273,0.792199,0.550493,0.0162358,0.255959,0.929136,0.354381,0.701224,0.306162,0.114322,0.245674,0.686575,0.106021,0.797327,0.744194,0.812372,0.06592,0.208777,0.150884,0.699973,0.377544,0.360668,0.548112,0.751946,0.0137333,0.0461745,0.799371,0.152135,0.728721,0.839869,0.549394,0.865688,0.0578021,0.097293,0.22425,0.638844,0.317728,0.955596,0.0311899,0.999237,0.606372,0.332835,0.9588,0.255715,0.80285,0.928556,0.776757,0.498337,0.567583,0.223426,0.0361339,0.598498
0.497452,0.737602,0.0662557,0.148106,0.275338,0.168554,0.402417,0.456557,0.391247,0.148259,0.476638,0.483352,0.80932,0.429945,0.0811182,0.309763,0.149846,0.423017,0.664388,0.673391,0.689505,0.193091,0.331126,0.967986,0.361126,0.462172,0.842402,0.243568,0.753838,0.608417,0.615375,0.206488,0.112949,0.666189,0.723563,0.219306,0.340159,0.326212,0.896725,0.30079,0.993286,0.935423,0.520798,0.12598,0.286386,0.496963,0.63805,0.0262154,0.089877,0.670248,0.946989,0.989044,0.930418,0.77102,0.802301,0.658193,0.990783,0.771111,0.214972,0.333781,0.110111,0.298746,0.852321,0.972106,0.783776,0.638356,0.0377209,0.185644,0.163366,0.730583,0.750999,0.243263,0.0567949,0.172369,0.628071
0.528733,0.13834,0.684225,0.348094,0.0541398,0.0664083,0.7116,0.22663,0.731498,0.32664,0.315836,0.553697,0.918485,0.909543,0.370251,0.335368,0.00393689,0.836848,0.779382,0.609027,0.408155,0.161504,0.478988,0.443251,0.582476,0.967772,0.43614,0.937956,0.00952177,0.371105,0.649129,0.224128,0.203314,0.518265,0.147496,0.464217,0.708975,0.587207,0.992035,0.851833,0.102878,0.787164,0.274728,0.611744,0.992767,0.358592,0.118961,0.000122074,0.0174566,0.57326,0.67925,0.3043,0.847224,0.734123,0.141301,0.842921,0.183386,0.17539,0.722282,0.965789,0.75869,0.262581,0.6704,0.0539567,0.337016,0.392438,0.265206,0.519913,0.713523,0.992889,0.817499,0.807184,0.714652,0.523179,0.669332
0.295236,0.0269784,0.969695,0.0505081,0.0949126,0.0332652,0.733146,0.456313,0.940703,0.107425,0.392956,0.706015,0.00955229,0.528062,0.579241,0.031251,0.384808,0.479934,0.828333,0.570055,0.0558794,0.0541704,0.582873,0.366558,0.918638,0.248085,0.191748,0.371227,0.774957,0.965209,0.910092,0.440748,0.33314,0.0153203,0.899289,0.338023,0.207709,0.114566,0.226905,0.732292,0.919431,0.88522,0.866909,0.19895,0.89523,0.855861,0.699362,0.219733,0.468429,0.461257,0.510666,0.182562,0.878506,0.0425123,0.993469,0.381634,0.271187,0.84698,0.746574,0.0173345,0.698538,0.0281381,0.275155,0.196417,0.118717,0.645863,0.990631,0.931822,0.396344,0.666219,0.210547,0.142674,0.302072,0.961486,0.158849
0.435591,0.906278,0.810205,0.947661,0.0495926,0.156804,0.123569,0.246712,0.0194403,0.0103153,0.867153,0.445753,0.0640889,0.88113,0.400464,0.0996429,0.183813,0.464705,0.364452,0.0446181,0.660115,0.737938,0.681204,0.398083,0.0556658,0.958831,0.554094,0.558733,0.214545,0.666707,0.467727,0.206488,0.26194,0.682119,0.187994,0.30253,0.604389,0.106876,0.762047,0.0892972,0.929594,0.324046,0.518174,0.0904569,0.206549,0.997955,0.0660421,0.110965,0.685537,0.0740989,0.296518,0.236976,0.898038,0.779351,0.381726,0.835963,0.656789,0.621723,0.775018,0.556566,0.0557573,0.390515,0.211005,0.328715,0.47026,0.156316,0.705618,0.363628,0.556719,0.270913,0.555895,0.153691,0.252907,0.367382,0.34022
0.131993,0.679312,0.353648,0.00827052,0.829035,0.197638,0.18009,0.639882,0.976165,0.487197,0.358654,0.276681,0.666402,0.555071,0.0604266,0.503922,0.149052,0.564562,0.612842,0.0630512,0.829646,0.835292,0.499527,0.851802,0.269875,0.843043,0.360363,0.9241,0.187841,0.219886,0.991516,0.490127,0.457747,0.754204,0.345317,0.916379,0.110172,0.390545,0.530503,0.725517,0.331828,0.229743,0.811914,0.596545,0.465773,0.528916,0.610706,0.364635,0.0112308,0.701315,0.504257,0.0212409,0.623768,0.316568,0.226203,0.714133,0.115116,0.100528,0.666463,0.747185,0.453322,0.93524,0.871181,0.580615,0.762658,0.859035,0.0426954,0.830927,0.323557,0.0664693,0.53972,0.27076,0.572893,0.908475,0.877132
