0.588502,1.11986,1.18948,0.825282,1.11994,0.565695,0.736381,0.128636,0.921964,0.485742,1.22083,0.86064,0.0351573,0.160192,1.55382,0.268614,0.332691,0.363119,0.456805,0.921232,0.59476,0.0676595,0.201986,1.33673,0.277078,0.149977,0.0597552,1.01946,0.0935698,0.231891,0.863735,0.092349,0.0527665,1.2384,0.165532,0.592975,0.154027,0.353343,1.4239,0.891596,0.552782,0.466445,0.116349,0.297741,0.23112,0.93408,1.37076,0.193558,0.646199,0.482579,0.242775,0.29368,1.43639,0.542976,0.709434,0.55385,2.2071,0.583911,1.04317,0.35902,0.390057,0.456654,0.406232,1.02043,1.22188,0.150138,1.03052,0.476485,0.550768,0.873077,0.645636,0.704518,0.746825,0.665883,1.72468,0.920536,1.11866,1.43821,0.19602,0.338644,0.836848,0.931374,1.61505,1.01598,0.460036,0.0899075,0.949719,0.975616,0.148534,0.396967,0.431618,1.08052,0.632538,0.932938,0.935667,0.471694,2.00126,0.36689,0.978362,0.446414
0.690907,1.08117,1.22002,0.756767,1.16794,0.570324,0.770684,0.023835,0.582324,0.52092,1.05257,0.896432,0.221198,0.150761,1.66081,0.299869,0.359059,0.359928,0.474923,0.986389,0.707213,0.903928,0.297214,1.79927,0.614399,0.134118,0.766076,0.966346,0.432478,0.13833,0.564104,0.276009,0.519608,1.19832,0.190863,0.644734,0.127964,0.308663,1.1896,0.82293,0.0410474,0.942228,0.382973,0.336149,0.23494,0.965575,1.03416,0.186046,0.571276,0.414768,0.310556,0.372448,1.51609,0.545691,0.709065,0.88641,1.8535,0.353313,1.18973,0.400037,0.784875,0.451782,0.217505,0.935743,1.28751,0.142498,1.05282,0.810175,0.335856,0.91586,0.540912,0.932937,0.75258,0.027131,1.34778,1.18286,1.17135,1.47451,0.722983,0.518458,0.131718,1.00004,1.59596,0.508692,0.0413831,0.0473037,0.651396,0.827815,0.235883,0.385052,0.362911,1.10833,1.01466,0.980341,0.535112,0.238807,1.75346,0.365362,0.0954924,0.43872
0.557658,1.13998,1.14583,0.131077,1.3845,0.572324,0.68749,0.501328,0.498978,0.655647,1.30832,1.02648,0.850063,0.760369,1.5216,0.270885,0.334607,0.359614,0.43092,0.702536,0.56089,0.480758,0.173305,1.05582,0.922819,0.151255,0.820154,0.974605,0.869076,0.280542,0.99942,0.533738,0.91641,0.832263,0.725669,0.519028,0.558214,0.209209,1.22603,0.927301,0.694174,0.177496,0.135725,0.371267,0.227406,0.531968,0.870855,0.671656,0.078341,0.323701,0.125034,0.65865,1.44218,0.546863,0.732909,0.936827,2.04988,0.466262,1.05382,0.311563,0.711509,0.451302,0.821558,0.927399,1.15806,0.26863,1.15345,0.199561,0.365398,0.811956,0.307809,0.967566,0.874077,0.498123,1.5571,1.52081,1.36277,1.63828,0.49321,0.284485,0.624653,0.936364,1.62369,1.15614,0.76104,0.669912,0.69778,0.117588,0.315748,0.397928,0.373594,1.20938,1.17973,0.865216,0.776147,0.592792,1.96357,0.365291,0.232765,0.437961
0.56993,1.08819,1.25927,0.905698,1.09314,0.568285,0.922361,0.170965,0.693991,0.666408,1.08311,1.12997,0.228217,0.560289,1.53442,0.288716,0.34965,0.360193,0.4982,0.9729,0.574366,0.241035,0.184716,1.04731,0.424787,0.146076,0.120975,1.00341,0.775018,0.155311,0.253639,0.0507523,0.0974151,1.28545,0.645741,0.711234,0.161809,0.343433,1.35311,0.835393,0.519181,0.168737,0.28783,0.314559,0.217923,0.722648,0.989616,0.512274,0.223182,0.358095,0.735038,0.88641,1.48765,0.544495,0.725083,0.482681,1.97478,0.298837,1.13743,0.502029,0.674154,0.452187,0.565203,0.942782,0.995122,0.15242,1.01807,0.263955,0.572924,0.970826,0.622407,0.655636,0.855919,0.605945,1.47705,1.448,1.51511,1.41795,0.54854,0.306033,0.026307,0.975537,1.57619,0.982667,0.411695,0.0653706,0.859579,0.050264,0.186783,0.394036,0.410858,1.2898,0.846301,1.04124,0.104373,0.281075,2.02046,0.366953,0.7116,0.439359
0.675802,1.09411,1.12157,0.177648,1.47306,0.567852,0.628559,0.581805,0.859432,0.567669,1.10886,0.946576,0.322367,0.65688,1.64503,0.299089,0.358401,0.363013,0.41653,0.943937,0.690626,0.745048,0.283168,1.41669,0.972716,0.14637,0.383526,0.962545,0.182989,0.169632,0.802179,0.980102,0.650594,0.859509,0.741386,0.47792,0.316141,0.294679,1.17284,0.845903,0.776574,0.548692,0.376324,0.376948,0.224415,0.363323,1.09376,0.589218,0.750938,0.815969,0.923765,0.482803,1.5141,0.544241,0.728861,0.72982,2.09178,0.481704,1.18607,0.569018,0.831507,0.456492,0.158696,1.01761,1.10666,0.197664,1.1946,0.661641,0.209876,0.777977,0.508136,0.825383,0.877648,0.664876,1.60176,0.98975,1.24516,1.70525,0.526139,0.491936,0.640522,0.998328,1.61113,1.23782,0.928983,0.346416,0.63005,0.322092,0.328669,0.394257,0.357995,1.1473,0.810579,0.827567,0.957244,0.316721,1.84264,0.366363,0.0323191,0.446158
0.611519,1.1005,1.00599,0.208686,1.51479,0.572877,0.677572,0.411969,0.855495,0.532568,1.13662,1.06299,0.78515,0.231025,1.57787,0.27465,0.337783,0.356835,0.347979,0.0688498,0.620035,0.606525,0.22339,1.38248,0.66097,0.13976,0.938078,0.961251,0.762627,0.185068,0.747795,0.197729,0.571001,0.877667,0.0992462,0.282083,0.514023,0.208729,1.16713,0.857231,0.0509659,0.513504,0.167839,0.341452,0.225859,0.656148,1.05897,0.249984,0.899747,0.466652,0.263863,0.739006,1.45178,0.547187,0.712204,0.90582,2.06244,0.807031,1.07147,0.712149,0.904752,0.44706,0.929807,0.853649,1.13148,0.255675,1.21399,0.33021,0.576556,0.616105,0.306683,0.946269,0.731766,0.00634785,1.57049,1.43841,1.41652,1.73681,0.93762,0.37906,0.45912,0.944634,1.60766,0.518524,0.775628,0.829035,0.62278,0.368816,0.247942,0.389291,0.35632,1.23775,1.22531,0.648214,0.410779,0.355144,1.93171,0.363901,0.0108036,0.431261
0.554105,1.20158,1.22552,0.171941,1.34278,0.574854,0.327799,0.267983,0.65923,0.535927,1.5762,1.03678,0.367718,0.35786,1.51789,0.303002,0.361702,0.362082,0.478181,0.926969,0.556988,0.217475,0.17,1.18316,0.619282,0.130348,0.235725,0.967584,0.569567,0.429497,0.0628071,0.687429,0.964202,0.85617,0.954039,0.654042,0.76928,0.24779,1.19506,1.03662,0.857082,0.308481,0.409702,0.336705,0.224746,0.0737938,1.06517,0.35102,0.901425,0.244868,0.137486,0.681326,1.52408,0.548347,0.717165,0.410199,1.95354,0.962645,1.20442,0.972564,0.505692,0.455071,0.386975,0.992903,1.11236,0.330506,1.13407,0.336894,0.975341,0.923554,0.398235,0.605852,0.925958,0.930631,1.45442,1.28898,1.37794,1.60673,0.845576,0.278246,0.163701,1.00692,1.56403,1.31763,0.121891,0.720145,0.658346,0.926603,0.237147,0.382219,0.364512,1.21739,1.38853,0.988865,0.939329,0.963561,1.88809,0.366708,0.116062,0.443913
0.564372,1.2057,1.07173,0.821528,1.02039,0.565477,0.584521,0.5562,0.56502,0.482538,1.59413,1.03624,0.587848,0.606708,1.52861,0.279856,0.342175,0.36412,0.386971,0.112491,0.568262,0.350719,0.179548,1.21859,0.117801,0.137554,0.995697,0.996093,0.141789,0.439465,0.386303,0.811609,0.139348,1.2362,0.516221,0.393475,0.462264,0.304008,1.32082,1.04394,0.743614,0.34492,0.21225,0.279605,0.227189,0.609821,1.24088,0.549251,0.120029,0.270409,0.496384,0.680136,1.46506,0.542849,0.726899,0.945921,2.33651,0.340831,1.09588,0.455458,0.371105,0.458184,0.928068,1.04701,1.15434,0.240501,0.984263,0.988067,0.788079,0.708178,0.530002,0.973812,0.826495,0.301401,1.86262,0.95786,1.37714,1.36294,0.668844,0.296274,0.636433,0.956072,1.58464,1.20515,0.679647,0.582202,0.818464,0.805567,0.107289,0.387633,0.401389,1.21697,0.614603,0.75023,0.410382,0.988372,1.71386,0.363057,0.589923,0.448829
0.675421,1.17455,1.12497,0.62917,1.38522,0.573593,0.894711,0.934874,0.317911,0.713167,1.45865,1.10472,0.882748,0.940397,1.64463,0.277005,0.33977,0.359614,0.418549,0.40083,0.690207,0.895871,0.282813,0.885344,0.673299,0.139158,0.647145,0.994586,0.0549333,0.364135,0.937681,0.0964995,0.595996,1.12367,0.215369,0.483688,0.491012,0.318876,1.31417,0.988651,0.0908536,0.0021363,0.187929,0.342856,0.2376,0.103061,1.33289,0.815066,0.589557,0.412051,0.995636,0.830836,1.45779,0.547607,0.739951,0.254219,1.86402,0.451979,1.08252,0.713889,0.878811,0.451303,0.394513,0.927417,1.33322,0.248929,1.15379,0.395428,0.306742,0.782745,0.564851,0.498717,0.758147,0.289163,1.359,0.89063,1.47794,1.63883,0.135105,0.491266,0.755364,0.949808,1.61976,0.558065,0.950438,0.232887,0.809998,0.0738243,0.251135,0.388838,0.399439,1.27018,1.2844,0.83285,0.154668,0.800867,1.82691,0.364194,0.564867,0.437963
0.684828,1.18959,0.936263,0.313791,1.35981,0.567928,0.115329,0.132939,0.884274,0.462638,1.52405,0.983324,0.0554216,0.293802,1.65446,0.267662,0.331888,0.35784,0.306626,0.127506,0.700537,0.396069,0.291561,1.01788,0.839381,0.14887,0.728416,1.00001,0.0991852,0.4005,0.235176,0.458296,0.640584,0.939158,0.165227,0.163945,0.129734,0.344954,1.33811,1.01534,0.764275,0.138462,0.108227,0.361766,0.231987,0.414777,1.30453,0.299991,0.915586,0.273751,0.724662,0.563677,1.43396,0.544286,0.71466,0.897031,2.00351,0.538835,1.03871,0.818751,0.217078,0.448595,0.743217,0.88034,1.23676,0.143017,1.14198,0.46736,0.428327,0.518458,0.625973,0.940232,0.746756,0.933378,1.50768,0.924883,1.29925,1.61961,0.695059,0.507783,0.398267,0.929282,1.57501,1.22563,0.604541,0.540483,0.840481,0.367504,0.294142,0.396136,0.406459,1.17585,0.816879,0.54002,0.966247,0.891385,1.90537,0.367144,0.65508,0.433686
0.58318,1.20245,0.922844,0.307779,1.30748,0.569599,0.323435,0.8446,0.50264,0.620103,1.57999,0.922974,0.0951872,0.884396,1.54826,0.272671,0.336114,0.361348,0.298667,0.292886,0.588916,0.0779138,0.197038,1.54673,0.385846,0.142493,0.388714,0.974164,0.0953093,0.431605,0.436445,0.656453,0.680807,0.93564,0.0599994,0.141209,0.393536,0.26096,1.22409,1.03817,0.891049,0.682455,0.150958,0.310125,0.224811,0.319498,1.24527,0.770455,0.901273,0.526275,0.493606,0.43086,1.44674,0.545265,0.73776,0.823572,1.90073,0.0444044,1.06219,0.359325,0.598193,0.453951,0.90173,0.973433,1.11347,0.220353,1.11766,0.739921,0.885617,0.499665,0.429104,0.889777,0.72285,0.955168,1.39813,0.921883,1.21042,1.58004,0.337809,0.3293,0.137791,0.940287,1.58783,1.3513,0.847835,0.428083,0.695305,0.249153,0.176699,0.391344,0.373024,1.12896,0.954751,0.519198,0.347087,0.96881,1.71147,0.36688,0.22544,0.442144
0.623592,1.10635,0.865062,0.570391,0.974942,0.571761,0.617847,0.367718,0.817835,0.530928,1.16207,0.850087,0.612568,0.517014,1.59048,0.282412,0.344332,0.360014,0.264397,0.898526,0.633293,0.216834,0.234617,1.7205,0.48497,0.142371,0.161657,1.01069,0.78048,0.199217,0.205115,0.912137,0.285775,1.08928,0.983886,0.0433058,0.497238,0.325396,1.38521,0.867615,0.692404,0.861202,0.234055,0.321412,0.228753,0.942717,0.962206,0.477801,0.0504776,0.404312,0.910001,0.270455,1.47158,0.546533,0.723391,0.304819,1.95609,0.648579,1.10787,0.185369,0.827113,0.451913,0.966185,0.938018,1.1812,0.250754,0.963144,0.845515,0.982604,0.418741,0.580132,0.533471,0.932739,0.19602,1.45713,1.45223,1.10313,1.32856,0.345653,0.400259,0.411756,0.961688,1.57309,1.15438,0.186132,0.0659505,0.900457,0.641865,0.202367,0.391253,0.420272,1.07232,1.13324,0.429535,0.411908,0.390362,1.70475,0.364496,0.832575,0.438926
0.548654,1.1349,1.23535,0.38435,1.16597,0.566965,0.892087,0.597095,0.493423,0.525697,1.28623,0.733449,0.720389,0.835353,1.51219,0.290673,0.351301,0.3591,0.484014,0.861934,0.551002,0.550829,0.164932,1.2573,0.854427,0.136079,0.682302,0.962569,0.0242927,0.268256,0.320261,0.992767,0.051088,0.980437,0.363659,0.670705,0.695853,0.232765,1.17294,0.918285,0.375744,0.384747,0.304525,0.363479,0.221656,0.990051,1.36651,0.731388,0.791253,0.659065,0.2172,0.0137638,1.49264,0.543721,0.735842,0.101382,2.23659,0.714988,1.1466,0.824213,0.843532,0.450518,0.191534,0.91376,1.05925,0.30898,1.05191,0.0943327,0.980071,0.937327,0.363019,0.393741,0.791836,0.546342,1.75611,0.866913,0.931445,1.47302,0.302194,0.268675,0.119633,0.979837,1.58043,0.840477,0.411451,0.554491,0.630184,0.873592,0.298038,0.386525,0.358026,0.981695,0.737357,1.00413,0.133702,0.562212,1.91947,0.367826,0.0327158,0.436722
0.674727,1.04866,1.30057,0.630848,1.47743,0.570394,0.356395,0.694021,0.706259,0.468168,0.911232,1.06389,0.207709,0.444105,1.6439,0.303561,0.362174,0.3576,0.522696,0.874722,0.689446,0.883969,0.282168,1.52448,0.598651,0.143777,0.798761,1.01712,0.935453,0.0597391,0.595447,0.514084,0.242409,1.12465,0.34196,0.781213,0.486648,0.352464,1.41358,0.765251,0.666372,0.659566,0.414471,0.334356,0.221271,0.809748,1.2589,0.419722,0.981811,0.284167,0.948088,0.740989,1.52551,0.545732,0.720539,0.421735,2.25659,0.654073,1.20704,0.675405,0.725455,0.448228,0.643422,0.87396,1.05263,0.24765,1.19663,0.144597,0.537919,1.02867,0.643575,0.613775,0.786906,0.801447,1.77743,1.57219,1.41784,1.70855,0.626667,0.490048,0.884915,1.00815,1.59796,1.12858,0.180029,0.469893,0.936581,0.880184,0.231805,0.392309,0.428592,1.23846,1.02044,1.10533,0.10358,0.0431837,1.98502,0.367767,0.939482,0.433106
0.560292,1.07339,1.4243,0.84521,1.05367,0.566507,0.324625,0.00463881,0.539842,0.530484,1.01877,1.16198,0.441603,0.789361,1.52435,0.271421,0.33506,0.360259,0.596076,0.896329,0.563782,0.617054,0.175754,1.58693,0.748985,0.141382,0.324168,0.989604,0.152532,0.119534,0.755242,0.242073,0.0224921,1.25006,0.838832,0.990844,0.707755,0.284804,1.29219,0.809136,0.463393,0.723807,0.140297,0.351474,0.241051,0.828333,1.0579,0.694751,0.737602,0.393017,0.33253,0.956847,1.44355,0.543452,0.734043,0.537034,1.85769,0.597308,1.05633,0.962951,0.66448,0.452288,0.251137,0.944527,1.39251,0.31247,0.999725,0.622456,0.467147,1.20194,0.48499,0.692968,0.899785,0.0434584,1.35226,0.966175,1.56222,1.3881,0.168157,0.28911,0.988342,0.937541,1.60814,0.927364,0.544237,0.318461,0.782021,0.461623,0.270734,0.39051,0.392995,1.31467,0.69956,1.29732,0.635395,0.192022,1.93274,0.365174,0.48207,0.439518
0.649861,1.16203,1.24157,0.783593,1.39084,0.574649,0.169897,0.89874,0.550066,0.557497,1.40421,1.09521,0.766991,0.150609,1.61792,0.306276,0.364464,0.360079,0.487699,0.844325,0.66214,0.507004,0.259045,0.969989,0.826289,0.136787,0.894559,0.97334,0.514328,0.333863,0.278451,0.937468,0.672353,1.21401,0.198889,0.681234,0.503647,0.245728,1.22045,0.966434,0.492935,0.0892056,0.437628,0.360276,0.223728,0.751122,1.16891,0.185925,0.290017,0.41596,0.344005,0.8099,1.53243,0.548226,0.709059,0.842616,2.13804,0.46025,1.21977,0.644795,0.457625,0.452013,0.996399,0.939751,1.09486,0.252633,1.1564,0.745994,0.610828,0.946029,0.393403,0.902857,0.754403,0.0195318,1.65107,1.24622,1.46394,1.64307,0.207556,0.446385,0.782617,1.01412,1.57777,0.956649,0.931669,0.275063,0.690675,0.294046,0.290752,0.387057,0.371957,1.26279,1.37161,1.01377,0.674368,0.725517,1.90111,0.367396,0.211737,0.439084
0.674432,1.11113,1.03057,0.395459,1.10014,0.567675,0.383648,0.347392,0.704825,0.659575,1.18288,0.804519,0.865658,0.641072,1.64359,0.280182,0.34245,0.35676,0.362561,0.883206,0.689121,0.209632,0.281893,1.02535,0.477767,0.141244,0.930509,0.961343,0.295511,0.210791,0.325602,0.447157,0.0959197,0.986936,0.628864,0.32374,0.518967,0.268783,1.16753,0.87611,0.360729,0.146153,0.215031,0.320592,0.227995,0.312326,0.987066,0.576625,0.266335,0.669129,0.627094,0.170171,1.46589,0.544137,0.728243,0.830378,2.0072,0.371014,1.09741,0.262215,0.653218,0.446945,0.179815,0.85166,1.16818,0.257125,1.02132,0.875698,0.666402,0.650538,0.447441,0.894451,0.852085,0.312326,1.51161,1.07685,1.03606,1.42324,0.972167,0.489529,0.679373,0.956788,1.58077,0.825593,0.360179,0.538438,0.623295,0.425398,0.200502,0.390406,0.356439,1.03692,0.795979,0.686365,0.278787,0.419172,2.05549,0.364597,0.0123295,0.43108
